id,census_geoid_14,validThrough
ocd-division/country:us/state:ok/sldu:22,sldu-40022,
ocd-division/country:us/state:ok/sldu:23,sldu-40023,
ocd-division/country:us/state:ok/sldu:24,sldu-40024,
ocd-division/country:us/state:ok/sldu:25,sldu-40025,
ocd-division/country:us/state:ok/sldu:26,sldu-40026,
ocd-division/country:us/state:ok/sldu:27,sldu-40027,
ocd-division/country:us/state:ok/sldu:28,sldu-40028,
ocd-division/country:us/state:ok/sldu:29,sldu-40029,
ocd-division/country:us/state:ok/sldu:30,sldu-40030,
ocd-division/country:us/state:ok/sldu:31,sldu-40031,
ocd-division/country:us/state:ok/sldu:32,sldu-40032,
ocd-division/country:us/state:ok/sldu:33,sldu-40033,
ocd-division/country:us/state:ok/sldu:34,sldu-40034,
ocd-division/country:us/state:ok/sldu:35,sldu-40035,
ocd-division/country:us/state:ok/sldu:36,sldu-40036,
ocd-division/country:us/state:ok/sldu:37,sldu-40037,
ocd-division/country:us/state:ok/sldu:38,sldu-40038,
ocd-division/country:us/state:ok/sldu:39,sldu-40039,
ocd-division/country:us/state:ok/sldu:40,sldu-40040,
ocd-division/country:us/state:ok/sldu:41,sldu-40041,
ocd-division/country:us/state:ok/sldu:42,sldu-40042,
ocd-division/country:us/state:ok/sldu:43,sldu-40043,
ocd-division/country:us/state:ok/sldu:44,sldu-40044,
ocd-division/country:us/state:ok/sldu:45,sldu-40045,
ocd-division/country:us/state:ok/sldu:46,sldu-40046,
ocd-division/country:us/state:ok/sldu:47,sldu-40047,
ocd-division/country:us/state:ok/sldu:48,sldu-40048,
ocd-division/country:us/state:or/sldu:1,sldu-41001,
ocd-division/country:us/state:or/sldu:2,sldu-41002,
ocd-division/country:us/state:or/sldu:3,sldu-41003,
ocd-division/country:us/state:or/sldu:4,sldu-41004,
ocd-division/country:us/state:or/sldu:5,sldu-41005,
ocd-division/country:us/state:or/sldu:6,sldu-41006,
ocd-division/country:us/state:or/sldu:7,sldu-41007,
ocd-division/country:us/state:or/sldu:8,sldu-41008,
ocd-division/country:us/state:or/sldu:9,sldu-41009,
ocd-division/country:us/state:or/sldu:10,sldu-41010,
ocd-division/country:us/state:or/sldu:11,sldu-41011,
ocd-division/country:us/state:or/sldu:12,sldu-41012,
ocd-division/country:us/state:or/sldu:13,sldu-41013,
ocd-division/country:us/state:or/sldu:14,sldu-41014,
ocd-division/country:us/state:or/sldu:15,sldu-41015,
ocd-division/country:us/state:or/sldu:16,sldu-41016,
ocd-division/country:us/state:or/sldu:17,sldu-41017,
ocd-division/country:us/state:or/sldu:18,sldu-41018,
ocd-division/country:us/state:or/sldu:19,sldu-41019,
ocd-division/country:us/state:or/sldu:20,sldu-41020,
ocd-division/country:us/state:or/sldu:21,sldu-41021,
ocd-division/country:us/state:or/sldu:22,sldu-41022,
ocd-division/country:us/state:or/sldu:23,sldu-41023,
ocd-division/country:us/state:or/sldu:24,sldu-41024,
ocd-division/country:us/state:or/sldu:25,sldu-41025,
ocd-division/country:us/state:or/sldu:26,sldu-41026,
ocd-division/country:us/state:or/sldu:27,sldu-41027,
ocd-division/country:us/state:or/sldu:28,sldu-41028,
ocd-division/country:us/state:or/sldu:29,sldu-41029,
ocd-division/country:us/state:or/sldu:30,sldu-41030,
ocd-division/country:us/state:pa/sldu:1,sldu-42001,
ocd-division/country:us/state:pa/sldu:2,sldu-42002,
ocd-division/country:us/state:pa/sldu:3,sldu-42003,
ocd-division/country:us/state:pa/sldu:4,sldu-42004,
ocd-division/country:us/state:pa/sldu:5,sldu-42005,
ocd-division/country:us/state:pa/sldu:6,sldu-42006,
ocd-division/country:us/state:pa/sldu:7,sldu-42007,
ocd-division/country:us/state:pa/sldu:8,sldu-42008,
ocd-division/country:us/state:pa/sldu:9,sldu-42009,
ocd-division/country:us/state:pa/sldu:10,sldu-42010,
ocd-division/country:us/state:pa/sldu:11,sldu-42011,
ocd-division/country:us/state:pa/sldu:12,sldu-42012,
ocd-division/country:us/state:pa/sldu:13,sldu-42013,
ocd-division/country:us/state:pa/sldu:14,sldu-42014,
ocd-division/country:us/state:pa/sldu:15,sldu-42015,
ocd-division/country:us/state:pa/sldu:16,sldu-42016,
ocd-division/country:us/state:pa/sldu:17,sldu-42017,
ocd-division/country:us/state:pa/sldu:18,sldu-42018,
ocd-division/country:us/state:pa/sldu:19,sldu-42019,
ocd-division/country:us/state:pa/sldu:20,sldu-42020,
ocd-division/country:us/state:pa/sldu:21,sldu-42021,
ocd-division/country:us/state:pa/sldu:22,sldu-42022,
ocd-division/country:us/state:pa/sldu:23,sldu-42023,
ocd-division/country:us/state:pa/sldu:24,sldu-42024,
ocd-division/country:us/state:pa/sldu:25,sldu-42025,
ocd-division/country:us/state:pa/sldu:26,sldu-42026,
ocd-division/country:us/state:pa/sldu:27,sldu-42027,
ocd-division/country:us/state:pa/sldu:28,sldu-42028,
ocd-division/country:us/state:pa/sldu:29,sldu-42029,
ocd-division/country:us/state:pa/sldu:30,sldu-42030,
ocd-division/country:us/state:pa/sldu:31,sldu-42031,
ocd-division/country:us/state:pa/sldu:32,sldu-42032,
ocd-division/country:us/state:pa/sldu:33,sldu-42033,
ocd-division/country:us/state:pa/sldu:34,sldu-42034,
ocd-division/country:us/state:pa/sldu:35,sldu-42035,
ocd-division/country:us/state:pa/sldu:36,sldu-42036,
ocd-division/country:us/state:pa/sldu:37,sldu-42037,
ocd-division/country:us/state:pa/sldu:38,sldu-42038,
ocd-division/country:us/state:pa/sldu:39,sldu-42039,
ocd-division/country:us/state:pa/sldu:40,sldu-42040,
ocd-division/country:us/state:pa/sldu:41,sldu-42041,
ocd-division/country:us/state:pa/sldu:42,sldu-42042,
ocd-division/country:us/state:pa/sldu:43,sldu-42043,
ocd-division/country:us/state:pa/sldu:44,sldu-42044,
ocd-division/country:us/state:pa/sldu:45,sldu-42045,
ocd-division/country:us/state:pa/sldu:46,sldu-42046,
ocd-division/country:us/state:pa/sldu:47,sldu-42047,
ocd-division/country:us/state:pa/sldu:48,sldu-42048,
ocd-division/country:us/state:pa/sldu:49,sldu-42049,
ocd-division/country:us/state:pa/sldu:50,sldu-42050,
ocd-division/country:us/state:ri/sldu:1,sldu-44001,
ocd-division/country:us/state:ri/sldu:2,sldu-44002,
ocd-division/country:us/state:ri/sldu:3,sldu-44003,
ocd-division/country:us/state:ri/sldu:4,sldu-44004,
ocd-division/country:us/state:ri/sldu:5,sldu-44005,
ocd-division/country:us/state:ri/sldu:6,sldu-44006,
ocd-division/country:us/state:ri/sldu:7,sldu-44007,
ocd-division/country:us/state:ri/sldu:8,sldu-44008,
ocd-division/country:us/state:ri/sldu:9,sldu-44009,
ocd-division/country:us/state:ri/sldu:10,sldu-44010,
ocd-division/country:us/state:ri/sldu:11,sldu-44011,
ocd-division/country:us/state:ri/sldu:12,sldu-44012,
ocd-division/country:us/state:ri/sldu:13,sldu-44013,
ocd-division/country:us/state:ri/sldu:14,sldu-44014,
ocd-division/country:us/state:ri/sldu:15,sldu-44015,
ocd-division/country:us/state:ri/sldu:16,sldu-44016,
ocd-division/country:us/state:ri/sldu:17,sldu-44017,
ocd-division/country:us/state:ri/sldu:18,sldu-44018,
ocd-division/country:us/state:ri/sldu:19,sldu-44019,
ocd-division/country:us/state:ri/sldu:20,sldu-44020,
ocd-division/country:us/state:ri/sldu:21,sldu-44021,
ocd-division/country:us/state:ri/sldu:22,sldu-44022,
ocd-division/country:us/state:ri/sldu:23,sldu-44023,
ocd-division/country:us/state:ri/sldu:24,sldu-44024,
ocd-division/country:us/state:ri/sldu:25,sldu-44025,
ocd-division/country:us/state:ri/sldu:26,sldu-44026,
ocd-division/country:us/state:ri/sldu:27,sldu-44027,
ocd-division/country:us/state:ri/sldu:28,sldu-44028,
ocd-division/country:us/state:ri/sldu:29,sldu-44029,
ocd-division/country:us/state:ri/sldu:30,sldu-44030,
ocd-division/country:us/state:ri/sldu:31,sldu-44031,
ocd-division/country:us/state:ri/sldu:32,sldu-44032,
ocd-division/country:us/state:ri/sldu:33,sldu-44033,
ocd-division/country:us/state:ri/sldu:34,sldu-44034,
ocd-division/country:us/state:ri/sldu:35,sldu-44035,
ocd-division/country:us/state:ri/sldu:36,sldu-44036,
ocd-division/country:us/state:ri/sldu:37,sldu-44037,
ocd-division/country:us/state:ri/sldu:38,sldu-44038,
ocd-division/country:us/state:sc/sldu:1,sldu-45001,
ocd-division/country:us/state:sc/sldu:2,sldu-45002,
ocd-division/country:us/state:sc/sldu:3,sldu-45003,
ocd-division/country:us/state:sc/sldu:4,sldu-45004,
ocd-division/country:us/state:sc/sldu:5,sldu-45005,
ocd-division/country:us/state:sc/sldu:6,sldu-45006,
ocd-division/country:us/state:sc/sldu:7,sldu-45007,
ocd-division/country:us/state:sc/sldu:8,sldu-45008,
ocd-division/country:us/state:sc/sldu:9,sldu-45009,
ocd-division/country:us/state:sc/sldu:10,sldu-45010,
ocd-division/country:us/state:sc/sldu:11,sldu-45011,
ocd-division/country:us/state:sc/sldu:12,sldu-45012,
ocd-division/country:us/state:sc/sldu:13,sldu-45013,
ocd-division/country:us/state:sc/sldu:14,sldu-45014,
ocd-division/country:us/state:sc/sldu:15,sldu-45015,
ocd-division/country:us/state:sc/sldu:16,sldu-45016,
ocd-division/country:us/state:sc/sldu:17,sldu-45017,
ocd-division/country:us/state:sc/sldu:18,sldu-45018,
ocd-division/country:us/state:sc/sldu:19,sldu-45019,
ocd-division/country:us/state:sc/sldu:20,sldu-45020,
ocd-division/country:us/state:sc/sldu:21,sldu-45021,
ocd-division/country:us/state:sc/sldu:22,sldu-45022,
ocd-division/country:us/state:sc/sldu:23,sldu-45023,
ocd-division/country:us/state:sc/sldu:24,sldu-45024,
ocd-division/country:us/state:sc/sldu:25,sldu-45025,
ocd-division/country:us/state:sc/sldu:26,sldu-45026,
ocd-division/country:us/state:sc/sldu:27,sldu-45027,
ocd-division/country:us/state:sc/sldu:28,sldu-45028,
ocd-division/country:us/state:sc/sldu:29,sldu-45029,
ocd-division/country:us/state:sc/sldu:30,sldu-45030,
ocd-division/country:us/state:sc/sldu:31,sldu-45031,
ocd-division/country:us/state:sc/sldu:32,sldu-45032,
ocd-division/country:us/state:sc/sldu:33,sldu-45033,
ocd-division/country:us/state:sc/sldu:34,sldu-45034,
ocd-division/country:us/state:sc/sldu:35,sldu-45035,
ocd-division/country:us/state:sc/sldu:36,sldu-45036,
ocd-division/country:us/state:sc/sldu:37,sldu-45037,
ocd-division/country:us/state:sc/sldu:38,sldu-45038,
ocd-division/country:us/state:sc/sldu:39,sldu-45039,
ocd-division/country:us/state:sc/sldu:40,sldu-45040,
ocd-division/country:us/state:sc/sldu:41,sldu-45041,
ocd-division/country:us/state:sc/sldu:42,sldu-45042,
ocd-division/country:us/state:sc/sldu:43,sldu-45043,
ocd-division/country:us/state:sc/sldu:44,sldu-45044,
ocd-division/country:us/state:sc/sldu:45,sldu-45045,
ocd-division/country:us/state:sc/sldu:46,sldu-45046,
ocd-division/country:us/state:sd/sldu:1,sldu-46001,
ocd-division/country:us/state:sd/sldu:2,sldu-46002,
ocd-division/country:us/state:sd/sldu:3,sldu-46003,
ocd-division/country:us/state:sd/sldu:4,sldu-46004,
ocd-division/country:us/state:sd/sldu:5,sldu-46005,
ocd-division/country:us/state:sd/sldu:6,sldu-46006,
ocd-division/country:us/state:sd/sldu:7,sldu-46007,
ocd-division/country:us/state:sd/sldu:8,sldu-46008,
ocd-division/country:us/state:sd/sldu:9,sldu-46009,
ocd-division/country:us/state:sd/sldu:10,sldu-46010,
ocd-division/country:us/state:sd/sldu:11,sldu-46011,
ocd-division/country:us/state:sd/sldu:12,sldu-46012,
ocd-division/country:us/state:sd/sldu:13,sldu-46013,
ocd-division/country:us/state:sd/sldu:14,sldu-46014,
ocd-division/country:us/state:sd/sldu:15,sldu-46015,
ocd-division/country:us/state:sd/sldu:16,sldu-46016,
ocd-division/country:us/state:sd/sldu:17,sldu-46017,
ocd-division/country:us/state:sd/sldu:18,sldu-46018,
ocd-division/country:us/state:sd/sldu:19,sldu-46019,
ocd-division/country:us/state:sd/sldu:20,sldu-46020,
ocd-division/country:us/state:sd/sldu:21,sldu-46021,
ocd-division/country:us/state:sd/sldu:22,sldu-46022,
ocd-division/country:us/state:sd/sldu:23,sldu-46023,
ocd-division/country:us/state:sd/sldu:24,sldu-46024,
ocd-division/country:us/state:sd/sldu:25,sldu-46025,
ocd-division/country:us/state:sd/sldu:26,sldu-46026,
ocd-division/country:us/state:sd/sldu:27,sldu-46027,
ocd-division/country:us/state:sd/sldu:28,sldu-46028,
ocd-division/country:us/state:sd/sldu:29,sldu-46029,
ocd-division/country:us/state:sd/sldu:30,sldu-46030,
ocd-division/country:us/state:sd/sldu:31,sldu-46031,
ocd-division/country:us/state:sd/sldu:32,sldu-46032,
ocd-division/country:us/state:sd/sldu:33,sldu-46033,
ocd-division/country:us/state:sd/sldu:34,sldu-46034,
ocd-division/country:us/state:sd/sldu:35,sldu-46035,
ocd-division/country:us/state:tn/sldu:1,sldu-47001,
ocd-division/country:us/state:tn/sldu:2,sldu-47002,
ocd-division/country:us/state:tn/sldu:3,sldu-47003,
ocd-division/country:us/state:tn/sldu:4,sldu-47004,
ocd-division/country:us/state:tn/sldu:5,sldu-47005,
ocd-division/country:us/state:tn/sldu:6,sldu-47006,
ocd-division/country:us/state:tn/sldu:7,sldu-47007,
ocd-division/country:us/state:tn/sldu:8,sldu-47008,
ocd-division/country:us/state:tn/sldu:9,sldu-47009,
ocd-division/country:us/state:tn/sldu:10,sldu-47010,
ocd-division/country:us/state:tn/sldu:11,sldu-47011,
ocd-division/country:us/state:tn/sldu:12,sldu-47012,
ocd-division/country:us/state:tn/sldu:13,sldu-47013,
ocd-division/country:us/state:tn/sldu:14,sldu-47014,
ocd-division/country:us/state:tn/sldu:15,sldu-47015,
ocd-division/country:us/state:tn/sldu:16,sldu-47016,
ocd-division/country:us/state:tn/sldu:17,sldu-47017,
ocd-division/country:us/state:tn/sldu:18,sldu-47018,
ocd-division/country:us/state:tn/sldu:19,sldu-47019,
ocd-division/country:us/state:tn/sldu:20,sldu-47020,
ocd-division/country:us/state:tn/sldu:21,sldu-47021,
ocd-division/country:us/state:tn/sldu:22,sldu-47022,
ocd-division/country:us/state:tn/sldu:23,sldu-47023,
ocd-division/country:us/state:tn/sldu:24,sldu-47024,
ocd-division/country:us/state:tn/sldu:25,sldu-47025,
ocd-division/country:us/state:tn/sldu:26,sldu-47026,
ocd-division/country:us/state:tn/sldu:27,sldu-47027,
ocd-division/country:us/state:tn/sldu:28,sldu-47028,
ocd-division/country:us/state:tn/sldu:29,sldu-47029,
ocd-division/country:us/state:tn/sldu:30,sldu-47030,
ocd-division/country:us/state:tn/sldu:31,sldu-47031,
ocd-division/country:us/state:tn/sldu:32,sldu-47032,
ocd-division/country:us/state:tn/sldu:33,sldu-47033,
ocd-division/country:us/state:tx/sldu:1,sldu-48001,
ocd-division/country:us/state:tx/sldu:2,sldu-48002,
ocd-division/country:us/state:tx/sldu:3,sldu-48003,
ocd-division/country:us/state:tx/sldu:4,sldu-48004,
ocd-division/country:us/state:tx/sldu:5,sldu-48005,
ocd-division/country:us/state:tx/sldu:6,sldu-48006,
ocd-division/country:us/state:tx/sldu:7,sldu-48007,
ocd-division/country:us/state:tx/sldu:8,sldu-48008,
ocd-division/country:us/state:tx/sldu:9,sldu-48009,
ocd-division/country:us/state:tx/sldu:10,sldu-48010,
ocd-division/country:us/state:tx/sldu:11,sldu-48011,
ocd-division/country:us/state:tx/sldu:12,sldu-48012,
ocd-division/country:us/state:tx/sldu:13,sldu-48013,
ocd-division/country:us/state:tx/sldu:14,sldu-48014,
ocd-division/country:us/state:tx/sldu:15,sldu-48015,
ocd-division/country:us/state:tx/sldu:16,sldu-48016,
ocd-division/country:us/state:tx/sldu:17,sldu-48017,
ocd-division/country:us/state:tx/sldu:18,sldu-48018,
ocd-division/country:us/state:tx/sldu:19,sldu-48019,
ocd-division/country:us/state:tx/sldu:20,sldu-48020,
ocd-division/country:us/state:tx/sldu:21,sldu-48021,
ocd-division/country:us/state:tx/sldu:22,sldu-48022,
ocd-division/country:us/state:tx/sldu:23,sldu-48023,
ocd-division/country:us/state:tx/sldu:24,sldu-48024,
ocd-division/country:us/state:tx/sldu:25,sldu-48025,
ocd-division/country:us/state:tx/sldu:26,sldu-48026,
ocd-division/country:us/state:tx/sldu:27,sldu-48027,
ocd-division/country:us/state:tx/sldu:28,sldu-48028,
ocd-division/country:us/state:tx/sldu:29,sldu-48029,
ocd-division/country:us/state:tx/sldu:30,sldu-48030,
ocd-division/country:us/state:tx/sldu:31,sldu-48031,
ocd-division/country:us/state:ut/sldu:1,sldu-49001,
ocd-division/country:us/state:ut/sldu:2,sldu-49002,
ocd-division/country:us/state:ut/sldu:3,sldu-49003,
ocd-division/country:us/state:ut/sldu:4,sldu-49004,
ocd-division/country:us/state:ut/sldu:5,sldu-49005,
ocd-division/country:us/state:ut/sldu:6,sldu-49006,
ocd-division/country:us/state:ut/sldu:7,sldu-49007,
ocd-division/country:us/state:ut/sldu:8,sldu-49008,
ocd-division/country:us/state:ut/sldu:9,sldu-49009,
ocd-division/country:us/state:ut/sldu:10,sldu-49010,
ocd-division/country:us/state:ut/sldu:11,sldu-49011,
ocd-division/country:us/state:ut/sldu:12,sldu-49012,
ocd-division/country:us/state:ut/sldu:13,sldu-49013,
ocd-division/country:us/state:ut/sldu:14,sldu-49014,
ocd-division/country:us/state:ut/sldu:15,sldu-49015,
ocd-division/country:us/state:ut/sldu:16,sldu-49016,
ocd-division/country:us/state:ut/sldu:17,sldu-49017,
ocd-division/country:us/state:ut/sldu:18,sldu-49018,
ocd-division/country:us/state:ut/sldu:19,sldu-49019,
ocd-division/country:us/state:ut/sldu:20,sldu-49020,
ocd-division/country:us/state:ut/sldu:21,sldu-49021,
ocd-division/country:us/state:ut/sldu:22,sldu-49022,
ocd-division/country:us/state:ut/sldu:23,sldu-49023,
ocd-division/country:us/state:ut/sldu:24,sldu-49024,
ocd-division/country:us/state:ut/sldu:25,sldu-49025,
ocd-division/country:us/state:ut/sldu:26,sldu-49026,
ocd-division/country:us/state:ut/sldu:27,sldu-49027,
ocd-division/country:us/state:ut/sldu:28,sldu-49028,
ocd-division/country:us/state:ut/sldu:29,sldu-49029,
ocd-division/country:us/state:vt/sldu:addison,sldu-50ADD,
ocd-division/country:us/state:vt/sldu:bennington,sldu-50BEN,
ocd-division/country:us/state:vt/sldu:caledonia,sldu-50CAL,
ocd-division/country:us/state:vt/sldu:grand_isle-chittenden,sldu-50CGI,
ocd-division/country:us/state:vt/sldu:chittenden,sldu-50CHI,
ocd-division/country:us/state:vt/sldu:essex-orleans,sldu-50E-O,
ocd-division/country:us/state:vt/sldu:franklin,sldu-50FRA,
ocd-division/country:us/state:vt/sldu:lamoille,sldu-50LAM,
ocd-division/country:us/state:vt/sldu:orange,sldu-50ORA,
ocd-division/country:us/state:vt/sldu:rutland,sldu-50RUT,
ocd-division/country:us/state:vt/sldu:washington,sldu-50WAS,
ocd-division/country:us/state:vt/sldu:windham,sldu-50WDM,
ocd-division/country:us/state:vt/sldu:windsor,sldu-50WSR,
ocd-division/country:us/state:va/sldu:1,sldu-51001,
ocd-division/country:us/state:va/sldu:2,sldu-51002,
ocd-division/country:us/state:va/sldu:3,sldu-51003,
ocd-division/country:us/state:va/sldu:4,sldu-51004,
ocd-division/country:us/state:va/sldu:5,sldu-51005,
ocd-division/country:us/state:va/sldu:6,sldu-51006,
ocd-division/country:us/state:va/sldu:7,sldu-51007,
ocd-division/country:us/state:va/sldu:8,sldu-51008,
ocd-division/country:us/state:va/sldu:9,sldu-51009,
ocd-division/country:us/state:va/sldu:10,sldu-51010,
ocd-division/country:us/state:va/sldu:11,sldu-51011,
ocd-division/country:us/state:va/sldu:12,sldu-51012,
ocd-division/country:us/state:va/sldu:13,sldu-51013,
ocd-division/country:us/state:va/sldu:14,sldu-51014,
ocd-division/country:us/state:va/sldu:15,sldu-51015,
ocd-division/country:us/state:va/sldu:16,sldu-51016,
ocd-division/country:us/state:va/sldu:17,sldu-51017,
ocd-division/country:us/state:va/sldu:18,sldu-51018,
ocd-division/country:us/state:va/sldu:19,sldu-51019,
ocd-division/country:us/state:va/sldu:20,sldu-51020,
ocd-division/country:us/state:va/sldu:21,sldu-51021,
ocd-division/country:us/state:va/sldu:22,sldu-51022,
ocd-division/country:us/state:va/sldu:23,sldu-51023,
ocd-division/country:us/state:va/sldu:24,sldu-51024,
ocd-division/country:us/state:va/sldu:25,sldu-51025,
ocd-division/country:us/state:va/sldu:26,sldu-51026,
ocd-division/country:us/state:va/sldu:27,sldu-51027,
ocd-division/country:us/state:va/sldu:28,sldu-51028,
ocd-division/country:us/state:va/sldu:29,sldu-51029,
ocd-division/country:us/state:va/sldu:30,sldu-51030,
ocd-division/country:us/state:va/sldu:31,sldu-51031,
ocd-division/country:us/state:va/sldu:32,sldu-51032,
ocd-division/country:us/state:va/sldu:33,sldu-51033,
ocd-division/country:us/state:va/sldu:34,sldu-51034,
ocd-division/country:us/state:va/sldu:35,sldu-51035,
ocd-division/country:us/state:va/sldu:36,sldu-51036,
ocd-division/country:us/state:va/sldu:37,sldu-51037,
ocd-division/country:us/state:va/sldu:38,sldu-51038,
ocd-division/country:us/state:va/sldu:39,sldu-51039,
ocd-division/country:us/state:va/sldu:40,sldu-51040,
ocd-division/country:us/state:wa/sldu:1,sldu-53001,
ocd-division/country:us/state:wa/sldu:2,sldu-53002,
ocd-division/country:us/state:wa/sldu:3,sldu-53003,
ocd-division/country:us/state:wa/sldu:4,sldu-53004,
ocd-division/country:us/state:wa/sldu:5,sldu-53005,
ocd-division/country:us/state:wa/sldu:6,sldu-53006,
ocd-division/country:us/state:wa/sldu:7,sldu-53007,
ocd-division/country:us/state:wa/sldu:8,sldu-53008,
ocd-division/country:us/state:wa/sldu:9,sldu-53009,
ocd-division/country:us/state:wa/sldu:10,sldu-53010,
ocd-division/country:us/state:wa/sldu:11,sldu-53011,
ocd-division/country:us/state:wa/sldu:12,sldu-53012,
ocd-division/country:us/state:wa/sldu:13,sldu-53013,
ocd-division/country:us/state:wa/sldu:14,sldu-53014,
ocd-division/country:us/state:wa/sldu:15,sldu-53015,
ocd-division/country:us/state:wa/sldu:16,sldu-53016,
ocd-division/country:us/state:wa/sldu:17,sldu-53017,
ocd-division/country:us/state:wa/sldu:18,sldu-53018,
ocd-division/country:us/state:wa/sldu:19,sldu-53019,
ocd-division/country:us/state:wa/sldu:20,sldu-53020,
ocd-division/country:us/state:wa/sldu:21,sldu-53021,
ocd-division/country:us/state:wa/sldu:22,sldu-53022,
ocd-division/country:us/state:wa/sldu:23,sldu-53023,
ocd-division/country:us/state:wa/sldu:24,sldu-53024,
ocd-division/country:us/state:wa/sldu:25,sldu-53025,
ocd-division/country:us/state:wa/sldu:26,sldu-53026,
ocd-division/country:us/state:wa/sldu:27,sldu-53027,
ocd-division/country:us/state:wa/sldu:28,sldu-53028,
ocd-division/country:us/state:wa/sldu:29,sldu-53029,
ocd-division/country:us/state:wa/sldu:30,sldu-53030,
ocd-division/country:us/state:wa/sldu:31,sldu-53031,
ocd-division/country:us/state:wa/sldu:32,sldu-53032,
ocd-division/country:us/state:wa/sldu:33,sldu-53033,
ocd-division/country:us/state:wa/sldu:34,sldu-53034,
ocd-division/country:us/state:wa/sldu:35,sldu-53035,
ocd-division/country:us/state:wa/sldu:36,sldu-53036,
ocd-division/country:us/state:wa/sldu:37,sldu-53037,
ocd-division/country:us/state:wa/sldu:38,sldu-53038,
ocd-division/country:us/state:wa/sldu:39,sldu-53039,
ocd-division/country:us/state:wa/sldu:40,sldu-53040,
ocd-division/country:us/state:wa/sldu:41,sldu-53041,
ocd-division/country:us/state:wa/sldu:42,sldu-53042,
ocd-division/country:us/state:wa/sldu:43,sldu-53043,
ocd-division/country:us/state:wa/sldu:44,sldu-53044,
ocd-division/country:us/state:wa/sldu:45,sldu-53045,
ocd-division/country:us/state:wa/sldu:46,sldu-53046,
ocd-division/country:us/state:wa/sldu:47,sldu-53047,
ocd-division/country:us/state:wa/sldu:48,sldu-53048,
ocd-division/country:us/state:wa/sldu:49,sldu-53049,
ocd-division/country:us/state:wv/sldu:1,sldu-54001,
ocd-division/country:us/state:wv/sldu:2,sldu-54002,
ocd-division/country:us/state:wv/sldu:3,sldu-54003,
ocd-division/country:us/state:wv/sldu:4,sldu-54004,
ocd-division/country:us/state:wv/sldu:5,sldu-54005,
ocd-division/country:us/state:wv/sldu:6,sldu-54006,
ocd-division/country:us/state:wv/sldu:7,sldu-54007,
ocd-division/country:us/state:wv/sldu:8,sldu-54008,
ocd-division/country:us/state:wv/sldu:9,sldu-54009,
ocd-division/country:us/state:wv/sldu:10,sldu-54010,
ocd-division/country:us/state:wv/sldu:11,sldu-54011,
ocd-division/country:us/state:wv/sldu:12,sldu-54012,
ocd-division/country:us/state:wv/sldu:13,sldu-54013,
ocd-division/country:us/state:wv/sldu:14,sldu-54014,
ocd-division/country:us/state:wv/sldu:15,sldu-54015,
ocd-division/country:us/state:wv/sldu:16,sldu-54016,
ocd-division/country:us/state:wv/sldu:17,sldu-54017,
ocd-division/country:us/state:wi/sldu:1,sldu-55001,
ocd-division/country:us/state:wi/sldu:2,sldu-55002,
ocd-division/country:us/state:wi/sldu:3,sldu-55003,
ocd-division/country:us/state:wi/sldu:4,sldu-55004,
ocd-division/country:us/state:wi/sldu:5,sldu-55005,
ocd-division/country:us/state:wi/sldu:6,sldu-55006,
ocd-division/country:us/state:wi/sldu:7,sldu-55007,
ocd-division/country:us/state:wi/sldu:8,sldu-55008,
ocd-division/country:us/state:wi/sldu:9,sldu-55009,
ocd-division/country:us/state:wi/sldu:10,sldu-55010,
ocd-division/country:us/state:wi/sldu:11,sldu-55011,
ocd-division/country:us/state:wi/sldu:12,sldu-55012,
ocd-division/country:us/state:wi/sldu:13,sldu-55013,
ocd-division/country:us/state:wi/sldu:14,sldu-55014,
ocd-division/country:us/state:wi/sldu:15,sldu-55015,
ocd-division/country:us/state:wi/sldu:16,sldu-55016,
ocd-division/country:us/state:wi/sldu:17,sldu-55017,
ocd-division/country:us/state:wi/sldu:18,sldu-55018,
ocd-division/country:us/state:wi/sldu:19,sldu-55019,
ocd-division/country:us/state:wi/sldu:20,sldu-55020,
ocd-division/country:us/state:wi/sldu:21,sldu-55021,
ocd-division/country:us/state:wi/sldu:22,sldu-55022,
ocd-division/country:us/state:wi/sldu:23,sldu-55023,
ocd-division/country:us/state:wi/sldu:24,sldu-55024,
ocd-division/country:us/state:wi/sldu:25,sldu-55025,
ocd-division/country:us/state:wi/sldu:26,sldu-55026,
ocd-division/country:us/state:wi/sldu:27,sldu-55027,
ocd-division/country:us/state:wi/sldu:28,sldu-55028,
ocd-division/country:us/state:wi/sldu:29,sldu-55029,
ocd-division/country:us/state:wi/sldu:30,sldu-55030,
ocd-division/country:us/state:wi/sldu:31,sldu-55031,
ocd-division/country:us/state:wi/sldu:32,sldu-55032,
ocd-division/country:us/state:wi/sldu:33,sldu-55033,
ocd-division/country:us/state:wy/sldu:1,sldu-56001,
ocd-division/country:us/state:wy/sldu:2,sldu-56002,
ocd-division/country:us/state:wy/sldu:3,sldu-56003,
ocd-division/country:us/state:wy/sldu:4,sldu-56004,
ocd-division/country:us/state:wy/sldu:5,sldu-56005,
ocd-division/country:us/state:wy/sldu:6,sldu-56006,
ocd-division/country:us/state:wy/sldu:7,sldu-56007,
ocd-division/country:us/state:wy/sldu:8,sldu-56008,
ocd-division/country:us/state:wy/sldu:9,sldu-56009,
ocd-division/country:us/state:wy/sldu:10,sldu-56010,
ocd-division/country:us/state:wy/sldu:11,sldu-56011,
