id,census_geoid_12,validThrough
ocd-division/country:us/state:ct/sldl:63,sldl-09063,
ocd-division/country:us/state:ct/sldl:64,sldl-09064,
ocd-division/country:us/state:ct/sldl:65,sldl-09065,
ocd-division/country:us/state:ct/sldl:66,sldl-09066,
ocd-division/country:us/state:ct/sldl:67,sldl-09067,
ocd-division/country:us/state:ct/sldl:68,sldl-09068,
ocd-division/country:us/state:ct/sldl:69,sldl-09069,
ocd-division/country:us/state:ct/sldl:70,sldl-09070,
ocd-division/country:us/state:ct/sldl:71,sldl-09071,
ocd-division/country:us/state:ct/sldl:72,sldl-09072,
ocd-division/country:us/state:ct/sldl:73,sldl-09073,
ocd-division/country:us/state:ct/sldl:74,sldl-09074,
ocd-division/country:us/state:ct/sldl:75,sldl-09075,
ocd-division/country:us/state:ct/sldl:76,sldl-09076,
ocd-division/country:us/state:ct/sldl:77,sldl-09077,
ocd-division/country:us/state:ct/sldl:78,sldl-09078,
ocd-division/country:us/state:ct/sldl:79,sldl-09079,
ocd-division/country:us/state:ct/sldl:80,sldl-09080,
ocd-division/country:us/state:ct/sldl:81,sldl-09081,
ocd-division/country:us/state:ct/sldl:82,sldl-09082,
ocd-division/country:us/state:ct/sldl:83,sldl-09083,
ocd-division/country:us/state:ct/sldl:84,sldl-09084,
ocd-division/country:us/state:ct/sldl:85,sldl-09085,
ocd-division/country:us/state:ct/sldl:86,sldl-09086,
ocd-division/country:us/state:ct/sldl:87,sldl-09087,
ocd-division/country:us/state:ct/sldl:88,sldl-09088,
ocd-division/country:us/state:ct/sldl:89,sldl-09089,
ocd-division/country:us/state:ct/sldl:90,sldl-09090,
ocd-division/country:us/state:ct/sldl:91,sldl-09091,
ocd-division/country:us/state:ct/sldl:92,sldl-09092,
ocd-division/country:us/state:ct/sldl:93,sldl-09093,
ocd-division/country:us/state:ct/sldl:94,sldl-09094,
ocd-division/country:us/state:ct/sldl:95,sldl-09095,
ocd-division/country:us/state:ct/sldl:96,sldl-09096,
ocd-division/country:us/state:ct/sldl:97,sldl-09097,
ocd-division/country:us/state:ct/sldl:98,sldl-09098,
ocd-division/country:us/state:ct/sldl:99,sldl-09099,
ocd-division/country:us/state:ct/sldl:100,sldl-09100,
ocd-division/country:us/state:ct/sldl:101,sldl-09101,
ocd-division/country:us/state:ct/sldl:102,sldl-09102,
ocd-division/country:us/state:ct/sldl:103,sldl-09103,
ocd-division/country:us/state:ct/sldl:104,sldl-09104,
ocd-division/country:us/state:ct/sldl:105,sldl-09105,
ocd-division/country:us/state:ct/sldl:106,sldl-09106,
ocd-division/country:us/state:ct/sldl:107,sldl-09107,
ocd-division/country:us/state:ct/sldl:108,sldl-09108,
ocd-division/country:us/state:ct/sldl:109,sldl-09109,
ocd-division/country:us/state:ct/sldl:110,sldl-09110,
ocd-division/country:us/state:ct/sldl:111,sldl-09111,
ocd-division/country:us/state:ct/sldl:112,sldl-09112,
ocd-division/country:us/state:ct/sldl:113,sldl-09113,
ocd-division/country:us/state:ct/sldl:114,sldl-09114,
ocd-division/country:us/state:ct/sldl:115,sldl-09115,
ocd-division/country:us/state:ct/sldl:116,sldl-09116,
ocd-division/country:us/state:ct/sldl:117,sldl-09117,
ocd-division/country:us/state:ct/sldl:118,sldl-09118,
ocd-division/country:us/state:ct/sldl:119,sldl-09119,
ocd-division/country:us/state:ct/sldl:120,sldl-09120,
ocd-division/country:us/state:ct/sldl:121,sldl-09121,
ocd-division/country:us/state:ct/sldl:122,sldl-09122,
ocd-division/country:us/state:ct/sldl:123,sldl-09123,
ocd-division/country:us/state:ct/sldl:124,sldl-09124,
ocd-division/country:us/state:ct/sldl:125,sldl-09125,
ocd-division/country:us/state:ct/sldl:126,sldl-09126,
ocd-division/country:us/state:ct/sldl:127,sldl-09127,
ocd-division/country:us/state:ct/sldl:128,sldl-09128,
ocd-division/country:us/state:ct/sldl:129,sldl-09129,
ocd-division/country:us/state:ct/sldl:130,sldl-09130,
ocd-division/country:us/state:ct/sldl:131,sldl-09131,
ocd-division/country:us/state:ct/sldl:132,sldl-09132,
ocd-division/country:us/state:ct/sldl:133,sldl-09133,
ocd-division/country:us/state:ct/sldl:134,sldl-09134,
ocd-division/country:us/state:ct/sldl:135,sldl-09135,
ocd-division/country:us/state:ct/sldl:136,sldl-09136,
ocd-division/country:us/state:ct/sldl:137,sldl-09137,
ocd-division/country:us/state:ct/sldl:138,sldl-09138,
ocd-division/country:us/state:ct/sldl:139,sldl-09139,
ocd-division/country:us/state:ct/sldl:140,sldl-09140,
ocd-division/country:us/state:ct/sldl:141,sldl-09141,
ocd-division/country:us/state:ct/sldl:142,sldl-09142,
ocd-division/country:us/state:ct/sldl:143,sldl-09143,
ocd-division/country:us/state:ct/sldl:144,sldl-09144,
ocd-division/country:us/state:ct/sldl:145,sldl-09145,
ocd-division/country:us/state:ct/sldl:146,sldl-09146,
ocd-division/country:us/state:ct/sldl:147,sldl-09147,
ocd-division/country:us/state:ct/sldl:148,sldl-09148,
ocd-division/country:us/state:ct/sldl:149,sldl-09149,
ocd-division/country:us/state:ct/sldl:150,sldl-09150,
ocd-division/country:us/state:ct/sldl:151,sldl-09151,
ocd-division/country:us/state:de/sldl:1,sldl-10001,
ocd-division/country:us/state:de/sldl:2,sldl-10002,
ocd-division/country:us/state:de/sldl:3,sldl-10003,
ocd-division/country:us/state:de/sldl:4,sldl-10004,
ocd-division/country:us/state:de/sldl:5,sldl-10005,
ocd-division/country:us/state:de/sldl:6,sldl-10006,
ocd-division/country:us/state:de/sldl:7,sldl-10007,
ocd-division/country:us/state:de/sldl:8,sldl-10008,
ocd-division/country:us/state:de/sldl:9,sldl-10009,
ocd-division/country:us/state:de/sldl:10,sldl-10010,
ocd-division/country:us/state:de/sldl:11,sldl-10011,
ocd-division/country:us/state:de/sldl:12,sldl-10012,
ocd-division/country:us/state:de/sldl:13,sldl-10013,
ocd-division/country:us/state:de/sldl:14,sldl-10014,
ocd-division/country:us/state:de/sldl:15,sldl-10015,
ocd-division/country:us/state:de/sldl:16,sldl-10016,
ocd-division/country:us/state:de/sldl:17,sldl-10017,
ocd-division/country:us/state:de/sldl:18,sldl-10018,
ocd-division/country:us/state:de/sldl:19,sldl-10019,
ocd-division/country:us/state:de/sldl:20,sldl-10020,
ocd-division/country:us/state:de/sldl:21,sldl-10021,
ocd-division/country:us/state:de/sldl:22,sldl-10022,
ocd-division/country:us/state:de/sldl:23,sldl-10023,
ocd-division/country:us/state:de/sldl:24,sldl-10024,
ocd-division/country:us/state:de/sldl:25,sldl-10025,
ocd-division/country:us/state:de/sldl:26,sldl-10026,
ocd-division/country:us/state:de/sldl:27,sldl-10027,
ocd-division/country:us/state:de/sldl:28,sldl-10028,
ocd-division/country:us/state:de/sldl:29,sldl-10029,
ocd-division/country:us/state:de/sldl:30,sldl-10030,
ocd-division/country:us/state:de/sldl:31,sldl-10031,
ocd-division/country:us/state:de/sldl:32,sldl-10032,
ocd-division/country:us/state:de/sldl:33,sldl-10033,
ocd-division/country:us/state:de/sldl:34,sldl-10034,
ocd-division/country:us/state:de/sldl:35,sldl-10035,
ocd-division/country:us/state:de/sldl:36,sldl-10036,
ocd-division/country:us/state:de/sldl:37,sldl-10037,
ocd-division/country:us/state:de/sldl:38,sldl-10038,
ocd-division/country:us/state:de/sldl:39,sldl-10039,
ocd-division/country:us/state:de/sldl:40,sldl-10040,
ocd-division/country:us/state:de/sldl:41,sldl-10041,
ocd-division/country:us/state:fl/sldl:1,sldl-12001,
ocd-division/country:us/state:fl/sldl:2,sldl-12002,
ocd-division/country:us/state:fl/sldl:3,sldl-12003,
ocd-division/country:us/state:fl/sldl:4,sldl-12004,
ocd-division/country:us/state:fl/sldl:5,sldl-12005,
ocd-division/country:us/state:fl/sldl:6,sldl-12006,
ocd-division/country:us/state:fl/sldl:7,sldl-12007,
ocd-division/country:us/state:fl/sldl:8,sldl-12008,
ocd-division/country:us/state:fl/sldl:9,sldl-12009,
ocd-division/country:us/state:fl/sldl:10,sldl-12010,
ocd-division/country:us/state:fl/sldl:11,sldl-12011,
ocd-division/country:us/state:fl/sldl:12,sldl-12012,
ocd-division/country:us/state:fl/sldl:13,sldl-12013,
ocd-division/country:us/state:fl/sldl:14,sldl-12014,
ocd-division/country:us/state:fl/sldl:15,sldl-12015,
ocd-division/country:us/state:fl/sldl:16,sldl-12016,
ocd-division/country:us/state:fl/sldl:17,sldl-12017,
ocd-division/country:us/state:fl/sldl:18,sldl-12018,
ocd-division/country:us/state:fl/sldl:19,sldl-12019,
ocd-division/country:us/state:fl/sldl:20,sldl-12020,
ocd-division/country:us/state:fl/sldl:21,sldl-12021,
ocd-division/country:us/state:fl/sldl:22,sldl-12022,
ocd-division/country:us/state:fl/sldl:23,sldl-12023,
ocd-division/country:us/state:fl/sldl:24,sldl-12024,
ocd-division/country:us/state:fl/sldl:25,sldl-12025,
ocd-division/country:us/state:fl/sldl:26,sldl-12026,
ocd-division/country:us/state:fl/sldl:27,sldl-12027,
ocd-division/country:us/state:fl/sldl:28,sldl-12028,
ocd-division/country:us/state:fl/sldl:29,sldl-12029,
ocd-division/country:us/state:fl/sldl:30,sldl-12030,
ocd-division/country:us/state:fl/sldl:31,sldl-12031,
ocd-division/country:us/state:fl/sldl:32,sldl-12032,
ocd-division/country:us/state:fl/sldl:33,sldl-12033,
ocd-division/country:us/state:fl/sldl:34,sldl-12034,
ocd-division/country:us/state:fl/sldl:35,sldl-12035,
ocd-division/country:us/state:fl/sldl:36,sldl-12036,
ocd-division/country:us/state:fl/sldl:37,sldl-12037,
ocd-division/country:us/state:fl/sldl:38,sldl-12038,
ocd-division/country:us/state:fl/sldl:39,sldl-12039,
ocd-division/country:us/state:fl/sldl:40,sldl-12040,
ocd-division/country:us/state:fl/sldl:41,sldl-12041,
ocd-division/country:us/state:fl/sldl:42,sldl-12042,
ocd-division/country:us/state:fl/sldl:43,sldl-12043,
ocd-division/country:us/state:fl/sldl:44,sldl-12044,
ocd-division/country:us/state:fl/sldl:45,sldl-12045,
ocd-division/country:us/state:fl/sldl:46,sldl-12046,
ocd-division/country:us/state:fl/sldl:47,sldl-12047,
ocd-division/country:us/state:fl/sldl:48,sldl-12048,
ocd-division/country:us/state:fl/sldl:49,sldl-12049,
ocd-division/country:us/state:fl/sldl:50,sldl-12050,
ocd-division/country:us/state:fl/sldl:51,sldl-12051,
ocd-division/country:us/state:fl/sldl:52,sldl-12052,
ocd-division/country:us/state:fl/sldl:53,sldl-12053,
ocd-division/country:us/state:fl/sldl:54,sldl-12054,
ocd-division/country:us/state:fl/sldl:55,sldl-12055,
ocd-division/country:us/state:fl/sldl:56,sldl-12056,
ocd-division/country:us/state:fl/sldl:57,sldl-12057,
ocd-division/country:us/state:fl/sldl:58,sldl-12058,
ocd-division/country:us/state:fl/sldl:59,sldl-12059,
ocd-division/country:us/state:fl/sldl:60,sldl-12060,
ocd-division/country:us/state:fl/sldl:61,sldl-12061,
ocd-division/country:us/state:fl/sldl:62,sldl-12062,
ocd-division/country:us/state:fl/sldl:63,sldl-12063,
ocd-division/country:us/state:fl/sldl:64,sldl-12064,
ocd-division/country:us/state:fl/sldl:65,sldl-12065,
ocd-division/country:us/state:fl/sldl:66,sldl-12066,
ocd-division/country:us/state:fl/sldl:67,sldl-12067,
ocd-division/country:us/state:fl/sldl:68,sldl-12068,
ocd-division/country:us/state:fl/sldl:69,sldl-12069,
ocd-division/country:us/state:fl/sldl:70,sldl-12070,
ocd-division/country:us/state:fl/sldl:71,sldl-12071,
ocd-division/country:us/state:fl/sldl:72,sldl-12072,
ocd-division/country:us/state:fl/sldl:73,sldl-12073,
ocd-division/country:us/state:fl/sldl:74,sldl-12074,
ocd-division/country:us/state:fl/sldl:75,sldl-12075,
ocd-division/country:us/state:fl/sldl:76,sldl-12076,
ocd-division/country:us/state:fl/sldl:77,sldl-12077,
ocd-division/country:us/state:fl/sldl:78,sldl-12078,
ocd-division/country:us/state:fl/sldl:79,sldl-12079,
ocd-division/country:us/state:fl/sldl:80,sldl-12080,
ocd-division/country:us/state:fl/sldl:81,sldl-12081,
ocd-division/country:us/state:fl/sldl:82,sldl-12082,
ocd-division/country:us/state:fl/sldl:83,sldl-12083,
ocd-division/country:us/state:fl/sldl:84,sldl-12084,
ocd-division/country:us/state:fl/sldl:85,sldl-12085,
ocd-division/country:us/state:fl/sldl:86,sldl-12086,
ocd-division/country:us/state:fl/sldl:87,sldl-12087,
ocd-division/country:us/state:fl/sldl:88,sldl-12088,
ocd-division/country:us/state:fl/sldl:89,sldl-12089,
ocd-division/country:us/state:fl/sldl:90,sldl-12090,
ocd-division/country:us/state:fl/sldl:91,sldl-12091,
ocd-division/country:us/state:fl/sldl:92,sldl-12092,
ocd-division/country:us/state:fl/sldl:93,sldl-12093,
ocd-division/country:us/state:fl/sldl:94,sldl-12094,
ocd-division/country:us/state:fl/sldl:95,sldl-12095,
ocd-division/country:us/state:fl/sldl:96,sldl-12096,
ocd-division/country:us/state:fl/sldl:97,sldl-12097,
ocd-division/country:us/state:fl/sldl:98,sldl-12098,
ocd-division/country:us/state:fl/sldl:99,sldl-12099,
ocd-division/country:us/state:fl/sldl:100,sldl-12100,
ocd-division/country:us/state:fl/sldl:101,sldl-12101,
ocd-division/country:us/state:fl/sldl:102,sldl-12102,
ocd-division/country:us/state:fl/sldl:103,sldl-12103,
ocd-division/country:us/state:fl/sldl:104,sldl-12104,
ocd-division/country:us/state:fl/sldl:105,sldl-12105,
ocd-division/country:us/state:fl/sldl:106,sldl-12106,
ocd-division/country:us/state:fl/sldl:107,sldl-12107,
ocd-division/country:us/state:fl/sldl:108,sldl-12108,
ocd-division/country:us/state:fl/sldl:109,sldl-12109,
ocd-division/country:us/state:fl/sldl:110,sldl-12110,
ocd-division/country:us/state:fl/sldl:111,sldl-12111,
ocd-division/country:us/state:fl/sldl:112,sldl-12112,
ocd-division/country:us/state:fl/sldl:113,sldl-12113,
ocd-division/country:us/state:fl/sldl:114,sldl-12114,
ocd-division/country:us/state:fl/sldl:115,sldl-12115,
ocd-division/country:us/state:fl/sldl:116,sldl-12116,
ocd-division/country:us/state:fl/sldl:117,sldl-12117,
ocd-division/country:us/state:fl/sldl:118,sldl-12118,
ocd-division/country:us/state:fl/sldl:119,sldl-12119,
ocd-division/country:us/state:fl/sldl:120,sldl-12120,
ocd-division/country:us/state:ga/sldl:1,sldl-13001,
ocd-division/country:us/state:ga/sldl:2,sldl-13002,
ocd-division/country:us/state:ga/sldl:3,sldl-13003,
ocd-division/country:us/state:ga/sldl:4,sldl-13004,
ocd-division/country:us/state:ga/sldl:5,sldl-13005,
ocd-division/country:us/state:ga/sldl:6,sldl-13006,
ocd-division/country:us/state:ga/sldl:7,sldl-13007,
ocd-division/country:us/state:ga/sldl:8,sldl-13008,
ocd-division/country:us/state:ga/sldl:9,sldl-13009,
ocd-division/country:us/state:ga/sldl:10,sldl-13010,
ocd-division/country:us/state:ga/sldl:11,sldl-13011,
ocd-division/country:us/state:ga/sldl:12,sldl-13012,
ocd-division/country:us/state:ga/sldl:13,sldl-13013,
ocd-division/country:us/state:ga/sldl:14,sldl-13014,
ocd-division/country:us/state:ga/sldl:15,sldl-13015,
ocd-division/country:us/state:ga/sldl:16,sldl-13016,
ocd-division/country:us/state:ga/sldl:17,sldl-13017,
ocd-division/country:us/state:ga/sldl:18,sldl-13018,
ocd-division/country:us/state:ga/sldl:19,sldl-13019,
ocd-division/country:us/state:ga/sldl:20,sldl-13020,
ocd-division/country:us/state:ga/sldl:21,sldl-13021,
ocd-division/country:us/state:ga/sldl:22,sldl-13022,
ocd-division/country:us/state:ga/sldl:23,sldl-13023,
ocd-division/country:us/state:ga/sldl:24,sldl-13024,
ocd-division/country:us/state:ga/sldl:25,sldl-13025,
ocd-division/country:us/state:ga/sldl:26,sldl-13026,
ocd-division/country:us/state:ga/sldl:27,sldl-13027,
ocd-division/country:us/state:ga/sldl:28,sldl-13028,
ocd-division/country:us/state:ga/sldl:29,sldl-13029,
ocd-division/country:us/state:ga/sldl:30,sldl-13030,
ocd-division/country:us/state:ga/sldl:31,sldl-13031,
ocd-division/country:us/state:ga/sldl:32,sldl-13032,
ocd-division/country:us/state:ga/sldl:33,sldl-13033,
ocd-division/country:us/state:ga/sldl:34,sldl-13034,
ocd-division/country:us/state:ga/sldl:35,sldl-13035,
ocd-division/country:us/state:ga/sldl:36,sldl-13036,
ocd-division/country:us/state:ga/sldl:37,sldl-13037,
ocd-division/country:us/state:ga/sldl:38,sldl-13038,
ocd-division/country:us/state:ga/sldl:39,sldl-13039,
ocd-division/country:us/state:ga/sldl:40,sldl-13040,
ocd-division/country:us/state:ga/sldl:41,sldl-13041,
ocd-division/country:us/state:ga/sldl:42,sldl-13042,
ocd-division/country:us/state:ga/sldl:43,sldl-13043,
ocd-division/country:us/state:ga/sldl:44,sldl-13044,
ocd-division/country:us/state:ga/sldl:45,sldl-13045,
ocd-division/country:us/state:ga/sldl:46,sldl-13046,
ocd-division/country:us/state:ga/sldl:47,sldl-13047,
ocd-division/country:us/state:ga/sldl:48,sldl-13048,
ocd-division/country:us/state:ga/sldl:49,sldl-13049,
ocd-division/country:us/state:ga/sldl:50,sldl-13050,
ocd-division/country:us/state:ga/sldl:51,sldl-13051,
ocd-division/country:us/state:ga/sldl:52,sldl-13052,
ocd-division/country:us/state:ga/sldl:53,sldl-13053,
ocd-division/country:us/state:ga/sldl:54,sldl-13054,
ocd-division/country:us/state:ga/sldl:55,sldl-13055,
ocd-division/country:us/state:ga/sldl:56,sldl-13056,
ocd-division/country:us/state:ga/sldl:57,sldl-13057,
ocd-division/country:us/state:ga/sldl:58,sldl-13058,
ocd-division/country:us/state:ga/sldl:59,sldl-13059,
ocd-division/country:us/state:ga/sldl:60,sldl-13060,
ocd-division/country:us/state:ga/sldl:61,sldl-13061,
ocd-division/country:us/state:ga/sldl:62,sldl-13062,
ocd-division/country:us/state:ga/sldl:63,sldl-13063,
ocd-division/country:us/state:ga/sldl:64,sldl-13064,
ocd-division/country:us/state:ga/sldl:65,sldl-13065,
ocd-division/country:us/state:ga/sldl:66,sldl-13066,
ocd-division/country:us/state:ga/sldl:67,sldl-13067,
ocd-division/country:us/state:ga/sldl:68,sldl-13068,
ocd-division/country:us/state:ga/sldl:69,sldl-13069,
ocd-division/country:us/state:ga/sldl:70,sldl-13070,
ocd-division/country:us/state:ga/sldl:71,sldl-13071,
ocd-division/country:us/state:ga/sldl:72,sldl-13072,
ocd-division/country:us/state:ga/sldl:73,sldl-13073,
ocd-division/country:us/state:ga/sldl:74,sldl-13074,
ocd-division/country:us/state:ga/sldl:75,sldl-13075,
ocd-division/country:us/state:ga/sldl:76,sldl-13076,
ocd-division/country:us/state:ga/sldl:77,sldl-13077,
ocd-division/country:us/state:ga/sldl:78,sldl-13078,
ocd-division/country:us/state:ga/sldl:79,sldl-13079,
ocd-division/country:us/state:ga/sldl:80,sldl-13080,
ocd-division/country:us/state:ga/sldl:81,sldl-13081,
ocd-division/country:us/state:ga/sldl:82,sldl-13082,
ocd-division/country:us/state:ga/sldl:83,sldl-13083,
ocd-division/country:us/state:ga/sldl:84,sldl-13084,
ocd-division/country:us/state:ga/sldl:85,sldl-13085,
ocd-division/country:us/state:ga/sldl:86,sldl-13086,
ocd-division/country:us/state:ga/sldl:87,sldl-13087,
ocd-division/country:us/state:ga/sldl:88,sldl-13088,
ocd-division/country:us/state:ga/sldl:89,sldl-13089,
ocd-division/country:us/state:ga/sldl:90,sldl-13090,
ocd-division/country:us/state:ga/sldl:91,sldl-13091,
ocd-division/country:us/state:ga/sldl:92,sldl-13092,
ocd-division/country:us/state:ga/sldl:93,sldl-13093,
ocd-division/country:us/state:ga/sldl:94,sldl-13094,
ocd-division/country:us/state:ga/sldl:95,sldl-13095,
ocd-division/country:us/state:ga/sldl:96,sldl-13096,
ocd-division/country:us/state:ga/sldl:97,sldl-13097,
ocd-division/country:us/state:ga/sldl:98,sldl-13098,
ocd-division/country:us/state:ga/sldl:99,sldl-13099,
ocd-division/country:us/state:ga/sldl:100,sldl-13100,
ocd-division/country:us/state:ga/sldl:101,sldl-13101,
