id,name
ocd-division/country:in/state:ka/district:bn/cd:malleshwaram,Malleshwaram; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:padmanaba_nagar,Padmanaba Nagar; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:pulakeshinagar,Pulakeshinagar (SC); Bangalore
ocd-division/country:in/state:ka/district:bn/cd:rajaji_nagar,Rajaji Nagar; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:rajarajeshwarinagar,Rajarajeshwarinagar; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:sarvagnanagar,Sarvagnanagar; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:shanti_nagar,Shanti Nagar; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:shivajinagar,Shivajinagar; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:vijay_nagar,Vijay Nagar; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:yelahanka,Yelahanka; Bangalore
ocd-division/country:in/state:ka/district:bn/cd:yeshvanthapura,Yeshvanthapura; Bangalore
ocd-division/country:in/state:ka/district:br/cd:channapatna,Channapatna; Bangalore Rural
ocd-division/country:in/state:ka/district:br/cd:devanahalli,Devanahalli (SC); Bangalore Rural
ocd-division/country:in/state:ka/district:br/cd:doddaballapur,Doddaballapur; Bangalore Rural
ocd-division/country:in/state:ka/district:br/cd:hosakote,Hosakote; Bangalore Rural
ocd-division/country:in/state:ka/district:br/cd:kanakapura,Kanakapura; Bangalore Rural
ocd-division/country:in/state:ka/district:br/cd:magadi,Magadi; Bangalore Rural
ocd-division/country:in/state:ka/district:br/cd:nelamangala,Nelamangala (SC); Bangalore Rural
ocd-division/country:in/state:ka/district:br/cd:ramanagaram,Ramanagaram; Bangalore Rural
ocd-division/country:in/state:ka/district:ca/cd:chamarajanagar,Chamarajanagar; Chamarajanagar
ocd-division/country:in/state:ka/district:ca/cd:gundlupet,Gundlupet; Chamarajanagar
ocd-division/country:in/state:ka/district:ca/cd:hanur,Hanur; Chamarajanagar
ocd-division/country:in/state:ka/district:ca/cd:kollegal,Kollegal (SC); Chamarajanagar
ocd-division/country:in/state:ka/district:ch/cd:challakere,Challakere (ST); Chitradurga
ocd-division/country:in/state:ka/district:ch/cd:chitradurga,Chitradurga; Chitradurga
ocd-division/country:in/state:ka/district:ch/cd:hiriyur,Hiriyur; Chitradurga
ocd-division/country:in/state:ka/district:ch/cd:holalkere,Holalkere (SC); Chitradurga
ocd-division/country:in/state:ka/district:ch/cd:hosadurga,Hosadurga; Chitradurga
ocd-division/country:in/state:ka/district:ch/cd:molakalmuru,Molakalmuru (ST); Chitradurga
ocd-division/country:in/state:ka/district:ci/cd:chikmagalur,Chikmagalur; Chickmagalur
ocd-division/country:in/state:ka/district:ci/cd:kadur,Kadur; Chickmagalur
ocd-division/country:in/state:ka/district:ci/cd:mudigere,Mudigere (SC); Chickmagalur
ocd-division/country:in/state:ka/district:ci/cd:sringeri,Sringeri; Chickmagalur
ocd-division/country:in/state:ka/district:ci/cd:tarikere,Tarikere; Chickmagalur
ocd-division/country:in/state:ka/district:da/cd:channagiri,Channagiri; Davanagere
ocd-division/country:in/state:ka/district:da/cd:davanagere_north,Davanagere North; Davanagere
ocd-division/country:in/state:ka/district:da/cd:davanagere_south,Davanagere South; Davanagere
ocd-division/country:in/state:ka/district:da/cd:harapanahalli,Harapanahalli; Davanagere
ocd-division/country:in/state:ka/district:da/cd:harihar,Harihar; Davanagere
ocd-division/country:in/state:ka/district:da/cd:honnali,Honnali; Davanagere
ocd-division/country:in/state:ka/district:da/cd:jagalur,Jagalur (ST); Davanagere
ocd-division/country:in/state:ka/district:da/cd:mayakonda,Mayakonda (SC); Davanagere
ocd-division/country:in/state:ka/district:dh/cd:dharwad,Dharwad; Dharwad
ocd-division/country:in/state:ka/district:dh/cd:hubli-dharwad_central,Hubli-Dharwad Central; Dharwad
ocd-division/country:in/state:ka/district:dh/cd:hubli-dharwad-_west,Hubli-Dharwad- West; Dharwad
ocd-division/country:in/state:ka/district:dh/cd:hubli-dharwad-east,Hubli-Dharwad-East (SC); Dharwad
ocd-division/country:in/state:ka/district:dh/cd:kalghatgi,Kalghatgi; Dharwad
ocd-division/country:in/state:ka/district:dh/cd:kundgol,Kundgol; Dharwad
ocd-division/country:in/state:ka/district:dh/cd:navalgund,Navalgund; Dharwad
ocd-division/country:in/state:ka/district:dk/cd:bantval,Bantval; Dakshina Kannada
ocd-division/country:in/state:ka/district:dk/cd:belthangady,Belthangady; Dakshina Kannada
ocd-division/country:in/state:ka/district:dk/cd:mangalore,Mangalore; Dakshina Kannada
ocd-division/country:in/state:ka/district:dk/cd:mangalore_city_north,Mangalore City North; Dakshina Kannada
ocd-division/country:in/state:ka/district:dk/cd:mangalore_city_south,Mangalore City South; Dakshina Kannada
ocd-division/country:in/state:ka/district:dk/cd:moodabidri,Moodabidri; Dakshina Kannada
ocd-division/country:in/state:ka/district:dk/cd:puttur,Puttur; Dakshina Kannada
ocd-division/country:in/state:ka/district:dk/cd:sullia,Sullia (SC); Dakshina Kannada
ocd-division/country:in/state:ka/district:ga/cd:gadag,Gadag; Gadag
ocd-division/country:in/state:ka/district:ga/cd:nargund,Nargund; Gadag
ocd-division/country:in/state:ka/district:ga/cd:ron,Ron; Gadag
ocd-division/country:in/state:ka/district:ga/cd:shirahatti,Shirahatti (SC); Gadag
ocd-division/country:in/state:ka/district:gu/cd:afzalpur,Afzalpur; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:aland,Aland; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:chincholi,Chincholi (SC); Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:chittapur,Chittapur (SC); Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:gulbarga_dakshin,Gulbarga Dakshin; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:gulbarga_rural,Gulbarga Rural (SC); Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:gulbarga_uttar,Gulbarga Uttar; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:gurmitkal,Gurmitkal; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:jewargi,Jewargi; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:sedam,Sedam; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:shahapur,Shahapur; Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:shorapur,Shorapur (ST); Gulbarga
ocd-division/country:in/state:ka/district:gu/cd:yadgir,Yadgir; Gulbarga
ocd-division/country:in/state:ka/district:ha/cd:byadgi,Byadgi; Haveri
ocd-division/country:in/state:ka/district:ha/cd:hangal,Hangal; Haveri
ocd-division/country:in/state:ka/district:ha/cd:haveri,Haveri (SC); Haveri
ocd-division/country:in/state:ka/district:ha/cd:hirekerur,Hirekerur; Haveri
ocd-division/country:in/state:ka/district:ha/cd:ranibennur,Ranibennur; Haveri
ocd-division/country:in/state:ka/district:ha/cd:shiggaon,Shiggaon; Haveri
ocd-division/country:in/state:ka/district:hs/cd:arkalgud,Arkalgud; Hassan
ocd-division/country:in/state:ka/district:hs/cd:arsikere,Arsikere; Hassan
ocd-division/country:in/state:ka/district:hs/cd:belur,Belur; Hassan
ocd-division/country:in/state:ka/district:hs/cd:hassan,Hassan; Hassan
ocd-division/country:in/state:ka/district:hs/cd:holenarasipur,Holenarasipur; Hassan
ocd-division/country:in/state:ka/district:hs/cd:sakleshpur,Sakleshpur (SC); Hassan
ocd-division/country:in/state:ka/district:hs/cd:shravanabelagola,Shravanabelagola; Hassan
ocd-division/country:in/state:ka/district:kd/cd:madikeri,Madikeri; Kodagu
ocd-division/country:in/state:ka/district:kd/cd:virajpet,Virajpet; Kodagu
ocd-division/country:in/state:ka/district:ko/cd:bagepalli,Bagepalli; Kolar
ocd-division/country:in/state:ka/district:ko/cd:bangarapet,Bangarapet (SC); Kolar
ocd-division/country:in/state:ka/district:ko/cd:chikkaballapur,Chikkaballapur; Kolar
ocd-division/country:in/state:ka/district:ko/cd:chintamani,Chintamani; Kolar
ocd-division/country:in/state:ka/district:ko/cd:gauribidanur,Gauribidanur; Kolar
ocd-division/country:in/state:ka/district:ko/cd:kolar,Kolar; Kolar
ocd-division/country:in/state:ka/district:ko/cd:kolar_gold_field,Kolar Gold Field (SC); Kolar
ocd-division/country:in/state:ka/district:ko/cd:malur,Malur; Kolar
ocd-division/country:in/state:ka/district:ko/cd:mulbagal,Mulbagal (SC); Kolar
ocd-division/country:in/state:ka/district:ko/cd:sidlaghatta,Sidlaghatta; Kolar
ocd-division/country:in/state:ka/district:ko/cd:srinivaspur,Srinivaspur; Kolar
ocd-division/country:in/state:ka/district:kp/cd:gangawati,Gangawati; Koppal
ocd-division/country:in/state:ka/district:kp/cd:kanakagiri,Kanakagiri (SC); Koppal
ocd-division/country:in/state:ka/district:kp/cd:koppal,Koppal; Koppal
ocd-division/country:in/state:ka/district:kp/cd:kushtagi,Kushtagi; Koppal
ocd-division/country:in/state:ka/district:kp/cd:yelburga,Yelburga; Koppal
ocd-division/country:in/state:ka/district:ma/cd:krishnarajapete,Krishnarajapete; Mandya
ocd-division/country:in/state:ka/district:ma/cd:maddur,Maddur; Mandya
ocd-division/country:in/state:ka/district:ma/cd:malavalli,Malavalli (SC); Mandya
ocd-division/country:in/state:ka/district:ma/cd:mandya,Mandya; Mandya
ocd-division/country:in/state:ka/district:ma/cd:melukote,Melukote; Mandya
ocd-division/country:in/state:ka/district:ma/cd:nagamangala,Nagamangala; Mandya
ocd-division/country:in/state:ka/district:ma/cd:shrirangapattana,Shrirangapattana; Mandya
ocd-division/country:in/state:ka/district:my/cd:chamaraja,Chamaraja; Mysore
ocd-division/country:in/state:ka/district:my/cd:chamundeshwari,Chamundeshwari; Mysore
ocd-division/country:in/state:ka/district:my/cd:heggadadevankote,Heggadadevankote (ST); Mysore
ocd-division/country:in/state:ka/district:my/cd:hunsur,Hunsur; Mysore
ocd-division/country:in/state:ka/district:my/cd:krishnaraja,Krishnaraja; Mysore
ocd-division/country:in/state:ka/district:my/cd:krishnarajanagara,Krishnarajanagara; Mysore
ocd-division/country:in/state:ka/district:my/cd:nanjangud,Nanjangud (SC); Mysore
ocd-division/country:in/state:ka/district:my/cd:narasimharaja,Narasimharaja; Mysore
ocd-division/country:in/state:ka/district:my/cd:piriyapatna,Piriyapatna; Mysore
ocd-division/country:in/state:ka/district:my/cd:tnarasipur,T.Narasipur (SC); Mysore
ocd-division/country:in/state:ka/district:my/cd:varuna,Varuna; Mysore
ocd-division/country:in/state:ka/district:ra/cd:devadurga,Devadurga (ST); Raichur
ocd-division/country:in/state:ka/district:ra/cd:lingsugur,Lingsugur (SC); Raichur
ocd-division/country:in/state:ka/district:ra/cd:manvi,Manvi (ST); Raichur
ocd-division/country:in/state:ka/district:ra/cd:maski,Maski (ST); Raichur
ocd-division/country:in/state:ka/district:ra/cd:raichur,Raichur; Raichur
ocd-division/country:in/state:ka/district:ra/cd:raichur_rural,Raichur Rural (ST); Raichur
ocd-division/country:in/state:ka/district:ra/cd:sindhanur,Sindhanur; Raichur
ocd-division/country:in/state:ka/district:sh/cd:bhadravati,Bhadravati; Shimoga
ocd-division/country:in/state:ka/district:sh/cd:sagar,Sagar; Shimoga
ocd-division/country:in/state:ka/district:sh/cd:shikaripura,Shikaripura; Shimoga
ocd-division/country:in/state:ka/district:sh/cd:shimoga,Shimoga; Shimoga
ocd-division/country:in/state:ka/district:sh/cd:shimoga_rural,Shimoga Rural (SC); Shimoga
ocd-division/country:in/state:ka/district:sh/cd:sorab,Sorab; Shimoga
ocd-division/country:in/state:ka/district:sh/cd:tirthahalli,Tirthahalli; Shimoga
ocd-division/country:in/state:ka/district:tu/cd:chiknayakanhalli,Chiknayakanhalli; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:gubbi,Gubbi; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:koratagere,Koratagere (SC); Tumkur
ocd-division/country:in/state:ka/district:tu/cd:kunigal,Kunigal; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:madhugiri,Madhugiri; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:pavagada,Pavagada (SC); Tumkur
ocd-division/country:in/state:ka/district:tu/cd:sira,Sira; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:tiptur,Tiptur; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:tumkur_city,Tumkur City; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:tumkur_rural,Tumkur Rural; Tumkur
ocd-division/country:in/state:ka/district:tu/cd:turuvekere,Turuvekere; Tumkur
ocd-division/country:in/state:ka/district:ud/cd:byndoor,Byndoor; Udupi
ocd-division/country:in/state:ka/district:ud/cd:kapu,Kapu; Udupi
ocd-division/country:in/state:ka/district:ud/cd:karkal,Karkal; Udupi
ocd-division/country:in/state:ka/district:ud/cd:kundapura,Kundapura; Udupi
ocd-division/country:in/state:ka/district:ud/cd:udupi,Udupi; Udupi
ocd-division/country:in/state:ka/district:ut/cd:bhatkal,Bhatkal; Uttara Kannada
ocd-division/country:in/state:ka/district:ut/cd:haliyal,Haliyal; Uttara Kannada
ocd-division/country:in/state:ka/district:ut/cd:karwar,Karwar; Uttara Kannada
ocd-division/country:in/state:ka/district:ut/cd:kumta,Kumta; Uttara Kannada
ocd-division/country:in/state:ka/district:ut/cd:sirsi,Sirsi; Uttara Kannada
ocd-division/country:in/state:ka/district:ut/cd:yellapur,Yellapur; Uttara Kannada
ocd-division/country:in/state:kl/district:al/cd:alappuzha,Alappuzha; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:ambalapuzha,Ambalapuzha; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:aroor,Aroor; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:chengannur,Chengannur; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:cherthala,Cherthala; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:haripad,Haripad; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:kayumkulam,Kayumkulam; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:kuttanad,Kuttanad; Alappuzha
ocd-division/country:in/state:kl/district:al/cd:mavelikara,Mavelikara (Sc); Alappuzha
ocd-division/country:in/state:kl/district:er/cd:aluva,Aluva; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:angamaly,Angamaly; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:eranakulam,Eranakulam; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:kalamassery,Kalamassery; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:kochi,Kochi; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:kothamangalam,Kothamangalam; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:kunnathunad,Kunnathunad (Sc); Ernakulam
ocd-division/country:in/state:kl/district:er/cd:muvattupuzha,Muvattupuzha; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:paravur,Paravur; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:perumbavoor,Perumbavoor; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:piravom,Piravom; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:thrikkakara,Thrikkakara; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:thripunithura,Thripunithura; Ernakulam
ocd-division/country:in/state:kl/district:er/cd:vypen,Vypen; Ernakulam
ocd-division/country:in/state:kl/district:id/cd:devikulam,Devikulam (Sc); Idukki
ocd-division/country:in/state:kl/district:id/cd:idukki,Idukki; Idukki
ocd-division/country:in/state:kl/district:id/cd:peerumade,Peerumade; Idukki
ocd-division/country:in/state:kl/district:id/cd:thodupuzha,Thodupuzha; Idukki
ocd-division/country:in/state:kl/district:id/cd:udumbanchola,Udumbanchola; Idukki
ocd-division/country:in/state:kl/district:ka/cd:azhikode,Azhikode; Kannur
ocd-division/country:in/state:kl/district:ka/cd:dharmadam,Dharmadam; Kannur
ocd-division/country:in/state:kl/district:ka/cd:irikkur,Irikkur; Kannur
ocd-division/country:in/state:kl/district:ka/cd:kalliasseri,Kalliasseri; Kannur
ocd-division/country:in/state:kl/district:ka/cd:kannur,Kannur; Kannur
ocd-division/country:in/state:kl/district:ka/cd:kuthuparamba,Kuthuparamba; Kannur
ocd-division/country:in/state:kl/district:ka/cd:mattannur,Mattannur; Kannur
ocd-division/country:in/state:kl/district:ka/cd:payyannur,Payyannur; Kannur
ocd-division/country:in/state:kl/district:ka/cd:peravoor,Peravoor; Kannur
ocd-division/country:in/state:kl/district:ka/cd:taliparamba,Taliparamba; Kannur
ocd-division/country:in/state:kl/district:ka/cd:thalassery,Thalassery; Kannur
ocd-division/country:in/state:kl/district:ko/cd:chadayamangalam,Chadayamangalam; Kollam
ocd-division/country:in/state:kl/district:ko/cd:chathannoor,Chathannoor; Kollam
ocd-division/country:in/state:kl/district:ko/cd:chavara,Chavara; Kollam
ocd-division/country:in/state:kl/district:ko/cd:eravipuram,Eravipuram; Kollam
ocd-division/country:in/state:kl/district:ko/cd:karunagappally,Karunagappally; Kollam
ocd-division/country:in/state:kl/district:ko/cd:kollam,Kollam; Kollam
ocd-division/country:in/state:kl/district:ko/cd:kottarakkara,Kottarakkara; Kollam
ocd-division/country:in/state:kl/district:ko/cd:kundara,Kundara; Kollam
ocd-division/country:in/state:kl/district:ko/cd:kunnathur,Kunnathur (Sc); Kollam
ocd-division/country:in/state:kl/district:ko/cd:pathanapuram,Pathanapuram; Kollam
ocd-division/country:in/state:kl/district:ko/cd:punaloor,Punaloor; Kollam
ocd-division/country:in/state:kl/district:ks/cd:kanhangad,Kanhangad; Kasaragod
ocd-division/country:in/state:kl/district:ks/cd:kasaragod,Kasaragod; Kasaragod
ocd-division/country:in/state:kl/district:ks/cd:manjeshwar,Manjeshwar; Kasaragod
ocd-division/country:in/state:kl/district:ks/cd:trikaripur,Trikaripur; Kasaragod
ocd-division/country:in/state:kl/district:ks/cd:udma,Udma; Kasaragod
ocd-division/country:in/state:kl/district:kt/cd:changanassery,Changanassery; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:ettumanoor,Ettumanoor; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:kadathuruthy,Kadathuruthy; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:kanjirappally,Kanjirappally; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:kottayam,Kottayam; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:pala,Pala; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:poonjar,Poonjar; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:puthuppally,Puthuppally; Kottayam
ocd-division/country:in/state:kl/district:kt/cd:vaikom,Vaikom (Sc); Kottayam
ocd-division/country:in/state:kl/district:kz/cd:balusseri,Balusseri (Sc); Kozhikode
ocd-division/country:in/state:kl/district:kz/cd:beypore,Beypore; Kozhikode
ocd-division/country:in/state:kl/district:kz/cd:elathur,Elathur; Kozhikode
ocd-division/country:in/state:kl/district:kz/cd:koduvally,Koduvally; Kozhikode
ocd-division/country:in/state:kl/district:kz/cd:kozhikode_north,Kozhikode North; Kozhikode
ocd-division/country:in/state:kl/district:kz/cd:kozhikode_south,Kozhikode South; Kozhikode
