id,name,ordnance_id
ocd-division/country:uk/cty:essex_county/diw:harwich_west_central_ward,Harwich West Central Ward,E05004242
ocd-division/country:uk/cty:essex_county/diw:harwich_east_central_ward,Harwich East Central Ward,E05004240
ocd-division/country:uk/cty:essex_county/diw:rush_green_ward,Rush Green Ward,E05004252
ocd-division/country:uk/cty:essex_county/diw:pier_ward,Pier Ward,E05004250
ocd-division/country:uk/cty:essex_county/diw:alton_park_ward,Alton Park Ward,E05004227
ocd-division/country:uk/cty:essex_county/diw:peter_bruff_ward,Peter Bruff Ward,E05004249
ocd-division/country:uk/cty:essex_county/diw:st_marys_ward,St. Marys Ward,E05004256
ocd-division/country:uk/cty:essex_county/diw:st_bartholomews_ward,St. Bartholomews Ward,E05004253
ocd-division/country:uk/cty:essex_county/diw:harwich_east_ward,Harwich East Ward,E05004239
ocd-division/country:uk/cty:essex_county/diw:stort_valley_ward,Stort Valley Ward,E05009928
ocd-division/country:uk/cty:essex_county/diw:high_easter_the_rodings_ward,High Easter & the Rodings Ward,E05009920
ocd-division/country:uk/cty:essex_county/diw:broad_oak_the_hallingburys_ward,Broad Oak & the Hallingburys Ward,E05009911
ocd-division/country:uk/cty:essex_county/diw:takeley_ward,Takeley Ward,E05009929
ocd-division/country:uk/cty:essex_county/diw:thaxted_the_eastons_ward,Thaxted & the Eastons Ward,E05009930
ocd-division/country:uk/cty:essex_county/diw:felsted_stebbing_ward,Felsted & Stebbing Ward,E05009915
ocd-division/country:uk/cty:essex_county/diw:clavering_ward,Clavering Ward,E05009912
ocd-division/country:uk/cty:essex_county/diw:littlebury_chesterford_wenden_lofts_ward,"Littlebury, Chesterford & Wenden Lofts Ward",E05009921
ocd-division/country:uk/cty:essex_county/diw:debden_wimbish_ward,Debden & Wimbish Ward,E05009913
ocd-division/country:uk/cty:essex_county/diw:the_sampfords_ward,The Sampfords Ward,E05009931
ocd-division/country:uk/cty:essex_county/diw:ashdon_ward,Ashdon Ward,E05009910
ocd-division/country:uk/cty:essex_county/diw:hatfield_heath_ward,Hatfield Heath Ward,E05009919
ocd-division/country:uk/cty:essex_county/diw:stansted_south_birchanger_ward,Stansted South & Birchanger Ward,E05009927
ocd-division/country:uk/cty:essex_county/diw:elsenham_henham_ward,Elsenham & Henham Ward,E05009914
ocd-division/country:uk/cty:essex_county/diw:newport_ward,Newport Ward,E05009922
ocd-division/country:uk/cty:essex_county/diw:great_dunmow_south_barnston_ward,Great Dunmow South & Barnston Ward,E05009918
ocd-division/country:uk/cty:essex_county/diw:great_dunmow_north_ward,Great Dunmow North Ward,E05009917
ocd-division/country:uk/cty:essex_county/diw:saffron_walden_audley_ward,Saffron Walden Audley Ward,E05009923
ocd-division/country:uk/cty:essex_county/diw:saffron_walden_castle_ward,Saffron Walden Castle Ward,E05009924
ocd-division/country:uk/cty:essex_county/diw:stansted_north_ward,Stansted North Ward,E05009926
ocd-division/country:uk/cty:essex_county/diw:flitch_green_little_dunmow_ward,Flitch Green & Little Dunmow Ward,E05009916
ocd-division/country:uk/cty:essex_county/diw:saffron_walden_shire_ward,Saffron Walden Shire Ward,E05009925
ocd-division/country:uk/cty:essex_county/diw:chelmsford_rural_west_ward,Chelmsford Rural West Ward,E05004100
ocd-division/country:uk/cty:essex_county/diw:south_hanningfield_stock_and_margaretting_ward,"South Hanningfield, Stock and Margaretting Ward",E05004112
ocd-division/country:uk/cty:essex_county/diw:bicknacre_and_east_and_west_hanningfield_ward,Bicknacre and East and West Hanningfield Ward,E05004096
ocd-division/country:uk/cty:essex_county/diw:little_baddow_danbury_and_sandon_ward,"Little Baddow, Danbury and Sandon Ward",E05004105
ocd-division/country:uk/cty:essex_county/diw:broomfield_and_the_walthams_ward,Broomfield and The Walthams Ward,E05004098
ocd-division/country:uk/cty:essex_county/diw:boreham_and_the_leighs_ward,Boreham and The Leighs Ward,E05004097
ocd-division/country:uk/cty:essex_county/diw:rettendon_and_runwell_ward,Rettendon and Runwell Ward,E05004110
ocd-division/country:uk/cty:essex_county/diw:writtle_ward,Writtle Ward,E05004119
ocd-division/country:uk/cty:essex_county/diw:galleywood_ward,Galleywood Ward,E05004101
ocd-division/country:uk/cty:essex_county/diw:south_woodham-elmwood_and_woodville_ward,South Woodham-Elmwood and Woodville Ward,E05004114
ocd-division/country:uk/cty:essex_county/diw:waterhouse_farm_ward,Waterhouse Farm Ward,E05004118
ocd-division/country:uk/cty:essex_county/diw:goat_hall_ward,Goat Hall Ward,E05004102
ocd-division/country:uk/cty:essex_county/diw:moulsham_and_central_ward,Moulsham and Central Ward,E05004107
ocd-division/country:uk/cty:essex_county/diw:great_baddow_west_ward,Great Baddow West Ward,E05004104
ocd-division/country:uk/cty:essex_county/diw:great_baddow_east_ward,Great Baddow East Ward,E05004103
ocd-division/country:uk/cty:essex_county/diw:patching_hall_ward,Patching Hall Ward,E05004109
ocd-division/country:uk/cty:essex_county/diw:chelmer_village_and_beaulieu_park_ward,Chelmer Village and Beaulieu Park Ward,E05004099
ocd-division/country:uk/cty:essex_county/diw:springfield_north_ward,Springfield North Ward,E05004115
ocd-division/country:uk/cty:essex_county/diw:south_woodham-chetwood_and_collingwood_ward,South Woodham-Chetwood and Collingwood Ward,E05004113
ocd-division/country:uk/cty:essex_county/diw:st_andrews_ward,St. Andrews Ward,E05004111
ocd-division/country:uk/cty:essex_county/diw:moulsham_lodge_ward,Moulsham Lodge Ward,E05004108
ocd-division/country:uk/cty:essex_county/diw:marconi_ward,Marconi Ward,E05004106
ocd-division/country:uk/cty:essex_county/diw:the_lawns_ward,The Lawns Ward,E05004116
ocd-division/country:uk/cty:essex_county/diw:marks_tey_layer_ward,Marks Tey & Layer Ward,E05010832
ocd-division/country:uk/cty:essex_county/diw:rural_north_ward,Rural North Ward,E05010838
ocd-division/country:uk/cty:essex_county/diw:lexden_braiswick_ward,Lexden & Braiswick Ward,E05010831
ocd-division/country:uk/cty:essex_county/diw:mersea_pyefleet_ward,Mersea & Pyefleet Ward,E05010833
ocd-division/country:uk/cty:essex_county/diw:tiptree_ward,Tiptree Ward,E05010842
ocd-division/country:uk/cty:essex_county/diw:stanway_ward,Stanway Ward,E05010841
ocd-division/country:uk/cty:essex_county/diw:wivenhoe_ward,Wivenhoe Ward,E05010843
ocd-division/country:uk/cty:essex_county/diw:berechurch_ward,Berechurch Ward,E05010827
ocd-division/country:uk/cty:essex_county/diw:shrub_end_ward,Shrub End Ward,E05010840
ocd-division/country:uk/cty:essex_county/diw:new_town_christ_church_ward,New Town & Christ Church Ward,E05010835
ocd-division/country:uk/cty:essex_county/diw:old_heath_the_hythe_ward,Old Heath & The Hythe Ward,E05010836
ocd-division/country:uk/cty:essex_county/diw:prettygate_ward,Prettygate Ward,E05010837
ocd-division/country:uk/cty:essex_county/diw:castle_ward,Castle Ward,E05010828
ocd-division/country:uk/cty:essex_county/diw:greenstead_ward,Greenstead Ward,E05010829
ocd-division/country:uk/cty:essex_county/diw:mile_end_ward,Mile End Ward,E05010834
ocd-division/country:uk/cty:essex_county/diw:st_annes_st_johns_ward,St. Anne's & St. John's Ward,E05010839
ocd-division/country:uk/cty:essex_county/diw:highwoods_ward,Highwoods Ward,E05010830
ocd-division/country:uk/cty:essex_county/diw:purleigh_ward,Purleigh Ward,E05004201
ocd-division/country:uk/cty:essex_county/diw:althorne_ward,Althorne Ward,E05004190
ocd-division/country:uk/cty:essex_county/diw:burnham-on-crouch_north_ward,Burnham-on-Crouch North Ward,E05004191
ocd-division/country:uk/cty:essex_county/diw:maldon_east_ward,Maldon East Ward,E05004196
ocd-division/country:uk/cty:essex_county/diw:heybridge_east_ward,Heybridge East Ward,E05004194
ocd-division/country:uk/cty:essex_county/diw:southminster_ward,Southminster Ward,E05004202
ocd-division/country:uk/cty:essex_county/diw:tillingham_ward,Tillingham Ward,E05004203
ocd-division/country:uk/cty:essex_county/diw:wickham_bishops_and_woodham_ward,Wickham Bishops and Woodham Ward,E05004206
ocd-division/country:uk/cty:essex_county/diw:great_totham_ward,Great Totham Ward,E05004193
ocd-division/country:uk/cty:essex_county/diw:tolleshunt_darcy_ward,Tolleshunt D'arcy Ward,E05004205
ocd-division/country:uk/cty:essex_county/diw:tollesbury_ward,Tollesbury Ward,E05004204
ocd-division/country:uk/cty:essex_county/diw:burnham-on-crouch_south_ward,Burnham-on-Crouch South Ward,E05004192
ocd-division/country:uk/cty:essex_county/diw:maldon_west_ward,Maldon West Ward,E05004199
ocd-division/country:uk/cty:essex_county/diw:maldon_north_ward,Maldon North Ward,E05004197
ocd-division/country:uk/cty:essex_county/diw:heybridge_west_ward,Heybridge West Ward,E05004195
ocd-division/country:uk/cty:essex_county/diw:maldon_south_ward,Maldon South Ward,E05004198
ocd-division/country:uk/cty:essex_county/diw:three_fields_ward,Three Fields Ward,E05010385
ocd-division/country:uk/cty:essex_county/diw:yeldham_ward,Yeldham Ward,E05010390
ocd-division/country:uk/cty:essex_county/diw:bumpstead_ward,Bumpstead Ward,E05010371
ocd-division/country:uk/cty:essex_county/diw:hatfield_peverel_terling_ward,Hatfield Peverel & Terling Ward,E05010377
ocd-division/country:uk/cty:essex_county/diw:kelvedon_feering_ward,Kelvedon & Feering Ward,E05010379
ocd-division/country:uk/cty:essex_county/diw:coggeshall_ward,Coggeshall Ward,E05010372
ocd-division/country:uk/cty:essex_county/diw:gosfield_greenstead_green_ward,Gosfield & Greenstead Green Ward,E05010373
ocd-division/country:uk/cty:essex_county/diw:stour_valley_south_ward,Stour Valley South Ward,E05010383
ocd-division/country:uk/cty:essex_county/diw:stour_valley_north_ward,Stour Valley North Ward,E05010382
ocd-division/country:uk/cty:essex_county/diw:great_notley_black_notley_ward,Great Notley & Black Notley Ward,E05010374
ocd-division/country:uk/cty:essex_county/diw:rayne_ward,Rayne Ward,E05010380
ocd-division/country:uk/cty:essex_county/diw:bocking_north_ward,Bocking North Ward,E05010366
ocd-division/country:uk/cty:essex_county/diw:hedingham_ward,Hedingham Ward,E05010378
ocd-division/country:uk/cty:essex_county/diw:silver_end_cressing_ward,Silver End & Cressing Ward,E05010381
ocd-division/country:uk/cty:essex_county/diw:the_colnes_ward,The Colnes Ward,E05010384
ocd-division/country:uk/cty:essex_county/diw:witham_west_ward,Witham West Ward,E05010389
ocd-division/country:uk/cty:essex_county/diw:braintree_west_ward,Braintree West Ward,E05010370
ocd-division/country:uk/cty:essex_county/diw:bocking_south_ward,Bocking South Ward,E05010367
ocd-division/country:uk/cty:essex_county/diw:braintree_central_beckers_green_ward,Braintree Central & Beckers Green Ward,E05010368
ocd-division/country:uk/cty:essex_county/diw:bocking_blackwater_ward,Bocking Blackwater Ward,E05010365
ocd-division/country:uk/cty:essex_county/diw:halstead_trinity_ward,Halstead Trinity Ward,E05010376
ocd-division/country:uk/cty:essex_county/diw:witham_south_ward,Witham South Ward,E05010388
ocd-division/country:uk/cty:essex_county/diw:witham_central_ward,Witham Central Ward,E05010386
ocd-division/country:uk/cty:essex_county/diw:witham_north_ward,Witham North Ward,E05010387
ocd-division/country:uk/cty:essex_county/diw:halstead_st_andrews_ward,Halstead St. Andrew's Ward,E05010375
ocd-division/country:uk/cty:essex_county/diw:braintree_south_ward,Braintree South Ward,E05010369
ocd-division/country:uk/cty:essex_county/diw:great_parndon_ward,Great Parndon Ward,E05004181
ocd-division/country:uk/cty:essex_county/diw:toddbrook_ward,Toddbrook Ward,E05004189
ocd-division/country:uk/cty:essex_county/diw:bush_fair_ward,Bush Fair Ward,E05004179
ocd-division/country:uk/cty:essex_county/diw:little_parndon_and_hare_street_ward,Little Parndon and Hare Street Ward,E05004183
ocd-division/country:uk/cty:essex_county/diw:netteswell_ward,Netteswell Ward,E05004185
ocd-division/country:uk/cty:essex_county/diw:mark_hall_ward,Mark Hall Ward,E05004184
ocd-division/country:uk/cty:essex_county/diw:harlow_common_ward,Harlow Common Ward,E05004182
ocd-division/country:uk/cty:essex_county/diw:old_harlow_ward,Old Harlow Ward,E05004186
ocd-division/country:uk/cty:essex_county/diw:sumners_and_kingsmoor_ward,Sumners and Kingsmoor Ward,E05004188
ocd-division/country:uk/cty:essex_county/diw:staple_tye_ward,Staple Tye Ward,E05004187
ocd-division/country:uk/cty:essex_county/diw:church_langley_ward,Church Langley Ward,E05004180
ocd-division/country:uk/cty:essex_county/diw:burstead_ward,Burstead Ward,E05004023
ocd-division/country:uk/cty:essex_county/diw:nethermayne_ward,Nethermayne Ward,E05004029
ocd-division/country:uk/cty:essex_county/diw:pitsea_south_east_ward,Pitsea South East Ward,E05004031
ocd-division/country:uk/cty:essex_county/diw:billericay_east_ward,Billericay East Ward,E05004021
ocd-division/country:uk/cty:essex_county/diw:crouch_ward,Crouch Ward,E05004024
ocd-division/country:uk/cty:essex_county/diw:wickford_castledon_ward,Wickford Castledon Ward,E05004034
ocd-division/country:uk/cty:essex_county/diw:langdon_hills_ward,Langdon Hills Ward,E05004027
ocd-division/country:uk/cty:essex_county/diw:laindon_park_ward,Laindon Park Ward,E05004026
ocd-division/country:uk/cty:essex_county/diw:st_martins_ward,St. Martin's Ward,E05004032
ocd-division/country:uk/cty:essex_county/diw:fryerns_ward,Fryerns Ward,E05004025
ocd-division/country:uk/cty:essex_county/diw:pitsea_north_west_ward,Pitsea North West Ward,E05004030
ocd-division/country:uk/cty:essex_county/diw:billericay_west_ward,Billericay West Ward,E05004022
ocd-division/country:uk/cty:essex_county/diw:wickford_park_ward,Wickford Park Ward,E05004036
ocd-division/country:uk/cty:essex_county/diw:wickford_north_ward,Wickford North Ward,E05004035
ocd-division/country:uk/cty:essex_county/diw:lee_chapel_north_ward,Lee Chapel North Ward,E05004028
ocd-division/country:uk/cty:essex_county/diw:vange_ward,Vange Ward,E05004033
ocd-division/country:uk/cty:essex_county/diw:canvey_island_east_ward,Canvey Island East Ward,E05004085
ocd-division/country:uk/cty:essex_county/diw:canvey_island_west_ward,Canvey Island West Ward,E05004088
ocd-division/country:uk/cty:essex_county/diw:canvey_island_south_ward,Canvey Island South Ward,E05004087
ocd-division/country:uk/cty:essex_county/diw:canvey_island_winter_gardens_ward,Canvey Island Winter Gardens Ward,E05004089
ocd-division/country:uk/cty:essex_county/diw:boyce_ward,Boyce Ward,E05004083
ocd-division/country:uk/cty:essex_county/diw:appleton_ward,Appleton Ward,E05004082
ocd-division/country:uk/cty:essex_county/diw:st_peters_ward,St. Peter's Ward,E05004094
ocd-division/country:uk/cty:essex_county/diw:canvey_island_north_ward,Canvey Island North Ward,E05004086
ocd-division/country:uk/cty:essex_county/diw:victoria_ward,Victoria Ward,E05004095
ocd-division/country:uk/cty:essex_county/diw:canvey_island_central_ward,Canvey Island Central Ward,E05004084
ocd-division/country:uk/cty:essex_county/diw:st_georges_ward,St. George's Ward,E05004091
ocd-division/country:uk/cty:essex_county/diw:cedar_hall_ward,Cedar Hall Ward,E05004090
ocd-division/country:uk/cty:gloucestershire_county/diw:tidenham_ward,Tidenham Ward,E05004362
ocd-division/country:uk/cty:gloucestershire_county/diw:hewelsfield_and_woolaston_ward,Hewelsfield and Woolaston Ward,E05004349
ocd-division/country:uk/cty:gloucestershire_county/diw:alvington_aylburton_and_west_lydney_ward,"Alvington, Aylburton and West Lydney Ward",E05004336
ocd-division/country:uk/cty:gloucestershire_county/diw:newland_and_st_briavels_ward,Newland and St. Briavels Ward,E05004356
ocd-division/country:uk/cty:gloucestershire_county/diw:pillowell_ward,Pillowell Ward,E05004359
ocd-division/country:uk/cty:gloucestershire_county/diw:awre_ward,Awre Ward,E05004337
ocd-division/country:uk/cty:gloucestershire_county/diw:christchurch_and_english_bicknor_ward,Christchurch and English Bicknor Ward,E05004342
ocd-division/country:uk/cty:gloucestershire_county/diw:littledean_and_ruspidge_ward,Littledean and Ruspidge Ward,E05004350
ocd-division/country:uk/cty:gloucestershire_county/diw:cinderford_west_ward,Cinderford West Ward,E05004345
ocd-division/country:uk/cty:gloucestershire_county/diw:mitcheldean_and_drybrook_ward,Mitcheldean and Drybrook Ward,E05004354
ocd-division/country:uk/cty:gloucestershire_county/diw:newnham_and_westbury_ward,Newnham and Westbury Ward,E05004357
ocd-division/country:uk/cty:gloucestershire_county/diw:blaisdon_and_longhope_ward,Blaisdon and Longhope Ward,E05004339
ocd-division/country:uk/cty:gloucestershire_county/diw:churcham_and_huntley_ward,Churcham and Huntley Ward,E05004343
ocd-division/country:uk/cty:gloucestershire_county/diw:tibberton_ward,Tibberton Ward,E05004361
ocd-division/country:uk/cty:gloucestershire_county/diw:oxenhall_and_newent_north_east_ward,Oxenhall and Newent North East Ward,E05004358
ocd-division/country:uk/cty:gloucestershire_county/diw:hartpury_ward,Hartpury Ward,E05004348
ocd-division/country:uk/cty:gloucestershire_county/diw:bromesberrow_and_dymock_ward,Bromesberrow and Dymock Ward,E05004341
ocd-division/country:uk/cty:gloucestershire_county/diw:lydney_east_ward,Lydney East Ward,E05004352
ocd-division/country:uk/cty:gloucestershire_county/diw:coleford_east_ward,Coleford East Ward,E05004347
