id,name,ordnance_id,sameAs
ocd-division/country:uk/cty:cambridgeshire/cpc:wicken,Wicken,E04001650,
ocd-division/country:uk/cty:cambridgeshire/cpc:fordham,Fordham,E04001631,
ocd-division/country:uk/cty:cambridgeshire/cpc:chippenham,Chippenham,E04001626,
ocd-division/country:uk/cty:cambridgeshire/cpc:mepal,Mepal,E04001638,
ocd-division/country:uk/cty:cambridgeshire/cpc:thetford,Thetford,E04001647,
ocd-division/country:uk/cty:cambridgeshire/cpc:witcham,Witcham,E04001652,
ocd-division/country:uk/cty:cambridgeshire/cpc:wentworth,Wentworth,E04001648,
ocd-division/country:uk/cty:cambridgeshire/cpc:coveney,Coveney,E04001627,
ocd-division/country:uk/cty:cambridgeshire/cpc:witchford,Witchford,E04001653,
ocd-division/country:uk/cty:cambridgeshire/cpc:kennett,Kennett,E04001634,
ocd-division/country:uk/cty:cambridgeshire/cpc:great_staughton,Great Staughton,E04001706,
ocd-division/country:uk/cty:cambridgeshire/cpc:abbotsley,Abbotsley,E04012018,
ocd-division/country:uk/cty:cambridgeshire/cpc:st_neots,St. Neots,E04012037,
ocd-division/country:uk/cty:cambridgeshire/cpc:godmanchester,Godmanchester,E04001701,
ocd-division/country:uk/cty:cambridgeshire/cpc:hemingford_abbots,Hemingford Abbots,E04012026,
ocd-division/country:uk/cty:cambridgeshire/cpc:alconbury,Alconbury,E04012020,
ocd-division/country:uk/cty:cambridgeshire/cpc:the_stukeleys,The Stukeleys,E04012041,
ocd-division/country:uk/cty:cambridgeshire/cpc:yaxley,Yaxley,E04001754,
ocd-division/country:uk/cty:cambridgeshire/cpc:ramsey,Ramsey,E04012035,
ocd-division/country:uk/cty:cambridgeshire/cpc:somersham,Somersham,E04012038,
ocd-division/country:uk/cty:cambridgeshire/cpc:warboys,Warboys,E04012042,
ocd-division/country:uk/cty:cambridgeshire/cpc:waresley-cum-tetworth,Waresley-cum-Tetworth,E04012016,
ocd-division/country:uk/cty:cambridgeshire/cpc:kimbolton,Kimbolton,E04012031,
ocd-division/country:uk/cty:cambridgeshire/cpc:tilbrook,Tilbrook,E04001743,
ocd-division/country:uk/cty:cambridgeshire/cpc:easton,Easton,E04001693,
ocd-division/country:uk/cty:cambridgeshire/cpc:catworth,Catworth,E04001685,
ocd-division/country:uk/cty:cambridgeshire/cpc:spaldwick,Spaldwick,E04012039,
ocd-division/country:uk/cty:cambridgeshire/cpc:hail_weston,Hail Weston,E04012025,
ocd-division/country:uk/cty:cambridgeshire/cpc:little_paxton,Little Paxton,E04012032,
ocd-division/country:uk/cty:cambridgeshire/cpc:great_gransden,Great Gransden,E04001704,
ocd-division/country:uk/cty:cambridgeshire/cpc:southoe_and_midloe,Southoe and Midloe,E04001736,
ocd-division/country:uk/cty:cambridgeshire/cpc:grafham,Grafham,E04001702,
ocd-division/country:uk/cty:cambridgeshire/cpc:offord_cluny_and_offord_darcy,Offord Cluny and Offord D'Arcy,E04012015,
ocd-division/country:uk/cty:cambridgeshire/cpc:buckden,Buckden,E04012021,
ocd-division/country:uk/cty:cambridgeshire/cpc:barham_and_woolley,Barham and Woolley,E04001676,
ocd-division/country:uk/cty:cambridgeshire/cpc:brampton,Brampton,E04001678,
ocd-division/country:uk/cty:cambridgeshire/cpc:huntingdon,Huntingdon,E04012030,
ocd-division/country:uk/cty:cambridgeshire/cpc:hilton,Hilton,E04001712,
ocd-division/country:uk/cty:cambridgeshire/cpc:fenstanton,Fenstanton,E04012024,
ocd-division/country:uk/cty:cambridgeshire/cpc:hemingford_grey,Hemingford Grey,E04012027,
ocd-division/country:uk/cty:cambridgeshire/cpc:houghton_and_wyton,Houghton and Wyton,E04012029,
ocd-division/country:uk/cty:cambridgeshire/cpc:wyton-on-the-hill,Wyton-on-the-Hill,E04012017,
ocd-division/country:uk/cty:cambridgeshire/cpc:st_ives,St. Ives,E04012036,
ocd-division/country:uk/cty:cambridgeshire/cpc:bluntisham,Bluntisham,E04001677,
ocd-division/country:uk/cty:cambridgeshire/cpc:bythorn_and_keyston,Bythorn and Keyston,E04001684,
ocd-division/country:uk/cty:cambridgeshire/cpc:brington_and_molesworth,Brington and Molesworth,E04001679,
ocd-division/country:uk/cty:cambridgeshire/cpc:leighton,Leighton,E04001719,
ocd-division/country:uk/cty:cambridgeshire/cpc:old_weston,Old Weston,E04001726,
ocd-division/country:uk/cty:cambridgeshire/cpc:winwick,Winwick,E04001750,
ocd-division/country:uk/cty:cambridgeshire/cpc:hamerton_and_steeple_gidding,Hamerton and Steeple Gidding,E04012014,
ocd-division/country:uk/cty:cambridgeshire/cpc:great_gidding,Great Gidding,E04001703,
ocd-division/country:uk/cty:cambridgeshire/cpc:folksworth_and_washingley,Folksworth and Washingley,E04001699,
ocd-division/country:uk/cty:cambridgeshire/cpc:elton,Elton,E04001695,
ocd-division/country:uk/cty:cambridgeshire/cpc:alwalton,Alwalton,E04001675,
ocd-division/country:uk/cty:cambridgeshire/cpc:buckworth,Buckworth,E04001682,
ocd-division/country:uk/cty:cambridgeshire/cpc:alconbury_weston,Alconbury Weston,E04001674,
ocd-division/country:uk/cty:cambridgeshire/cpc:abbots_ripton,Abbots Ripton,E04012019,
ocd-division/country:uk/cty:cambridgeshire/cpc:sawtry,Sawtry,E04001733,
ocd-division/country:uk/cty:cambridgeshire/cpc:wood_walton,Wood Walton,E04012045,
ocd-division/country:uk/cty:cambridgeshire/cpc:kings_ripton,Kings Ripton,E04001718,
ocd-division/country:uk/cty:cambridgeshire/cpc:broughton,Broughton,E04001680,
ocd-division/country:uk/cty:cambridgeshire/cpc:old_hurst,Old Hurst,E04012033,
ocd-division/country:uk/cty:cambridgeshire/cpc:pidley_cum_fenton,Pidley cum Fenton,E04012034,
ocd-division/country:uk/cty:cambridgeshire/cpc:upwood_and_the_raveleys,Upwood and the Raveleys,E04001746,
ocd-division/country:uk/cty:cambridgeshire/cpc:wistow,Wistow,E04012043,
ocd-division/country:uk/cty:cambridgeshire/cpc:glatton,Glatton,E04001700,
ocd-division/country:uk/cty:cambridgeshire/cpc:denton_and_caldecote,Denton and Caldecote,E04001690,
ocd-division/country:uk/cty:cambridgeshire/cpc:holme,Holme,E04001713,
ocd-division/country:uk/cty:cambridgeshire/cpc:stilton,Stilton,E04001739,
ocd-division/country:uk/cty:cambridgeshire/cpc:farcet,Farcet,E04001697,
ocd-division/country:uk/cty:cambridgeshire/cpc:water_newton,Water Newton,E04001749,
ocd-division/country:uk/cty:cambridgeshire/cpc:chesterton,Chesterton,E04001686,
ocd-division/country:uk/cty:cambridgeshire/cpc:colne,Colne,E04001687,
ocd-division/country:uk/cty:cambridgeshire/cpc:earith,Earith,E04001692,
ocd-division/country:uk/cty:cambridgeshire/cpc:perry,Perry,E04001727,
ocd-division/country:uk/cty:cambridgeshire/cpc:covington,Covington,E04001689,
ocd-division/country:uk/cty:cambridgeshire/cpc:stow_longa,Stow Longa,E04012040,
ocd-division/country:uk/cty:cambridgeshire/cpc:diddington,Diddington,E04001691,
ocd-division/country:uk/cty:cambridgeshire/cpc:toseland,Toseland,E04001744,
ocd-division/country:uk/cty:cambridgeshire/cpc:great_paxton,Great Paxton,E04001705,
ocd-division/country:uk/cty:cambridgeshire/cpc:yelling,Yelling,E04001755,
ocd-division/country:uk/cty:cambridgeshire/cpc:ellington,Ellington,E04012023,
ocd-division/country:uk/cty:cambridgeshire/cpc:holywell-cum-needingworth,Holywell-cum-Needingworth,E04012028,
ocd-division/country:uk/cty:cambridgeshire/cpc:little_gidding,Little Gidding,E04001720,
ocd-division/country:uk/cty:cambridgeshire/cpc:morborne,Morborne,E04001722,
ocd-division/country:uk/cty:cambridgeshire/cpc:haddon,Haddon,E04001707,
ocd-division/country:uk/cty:cambridgeshire/cpc:upton_and_coppingford,Upton and Coppingford,E04001745,
ocd-division/country:uk/cty:cambridgeshire/cpc:woodhurst,Woodhurst,E04012044,
ocd-division/country:uk/cty:cambridgeshire/cpc:bury,Bury,E04012022,
ocd-division/country:uk/cty:cambridgeshire/cpc:sibson-cum-stibbington,Sibson-cum-Stibbington,E04001734,
ocd-division/country:uk/cty:cumbria/cpc:ulpha,Ulpha,E04002506,
ocd-division/country:uk/cty:cumbria/cpc:ennerdale_and_kinniside,Ennerdale and Kinniside,E04010476,
ocd-division/country:uk/cty:cumbria/cpc:millom,Millom,E04010480,
ocd-division/country:uk/cty:cumbria/cpc:whicham,Whicham,E04010486,
ocd-division/country:uk/cty:cumbria/cpc:millom_without,Millom Without,E04010481,
ocd-division/country:uk/cty:cumbria/cpc:drigg_and_carleton,Drigg and Carleton,E04012151,
ocd-division/country:uk/cty:cumbria/cpc:st_bees,St. Bees,E04010485,
ocd-division/country:uk/cty:cumbria/cpc:lowside_quarter,Lowside Quarter,E04012140,
ocd-division/country:uk/cty:cumbria/cpc:beckermet,Beckermet,E04012142,
ocd-division/country:uk/cty:cumbria/cpc:ponsonby,Ponsonby,E04012141,
ocd-division/country:uk/cty:cumbria/cpc:haile,Haile,E04012139,
ocd-division/country:uk/cty:cumbria/cpc:arlecdon_and_frizington,Arlecdon and Frizington,E04010472,
ocd-division/country:uk/cty:cumbria/cpc:bootle,Bootle,E04010473,
ocd-division/country:uk/cty:cumbria/cpc:waberthwaite,Waberthwaite,E04002507,
ocd-division/country:uk/cty:cumbria/cpc:muncaster,Muncaster,E04010483,
ocd-division/country:uk/cty:cumbria/cpc:irton_with_santon,Irton with Santon,E04012152,
ocd-division/country:uk/cty:cumbria/cpc:gosforth,Gosforth,E04002489,
ocd-division/country:uk/cty:cumbria/cpc:eskdale,Eskdale,E04010477,
ocd-division/country:uk/cty:cumbria/cpc:wasdale,Wasdale,E04010484,
ocd-division/country:uk/cty:cumbria/cpc:lamplugh,Lamplugh,E04010479,
ocd-division/country:uk/cty:cumbria/cpc:seascale,Seascale,E04002505,
ocd-division/country:uk/cty:cumbria/cpc:egremont,Egremont,E04012138,
ocd-division/country:uk/cty:cumbria/cpc:cleator_moor,Cleator Moor,E04010474,
ocd-division/country:uk/cty:cumbria/cpc:whitehaven,Whitehaven,E04012422,
ocd-division/country:uk/cty:cumbria/cpc:moresby,Moresby,E04010482,
ocd-division/country:uk/cty:cumbria/cpc:lowca,Lowca,E04002493,
ocd-division/country:uk/cty:cumbria/cpc:weddicar,Weddicar,E04002508,
ocd-division/country:uk/cty:cumbria/cpc:distington,Distington,E04002484,
ocd-division/country:uk/cty:cumbria/cpc:parton,Parton,E04002500,
ocd-division/country:uk/cty:cumbria/cpc:bewcastle,Bewcastle,E04002448,
ocd-division/country:uk/cty:cumbria/cpc:rockcliffe,Rockcliffe,E04002470,
ocd-division/country:uk/cty:cumbria/cpc:dalston,Dalston,E04002457,
ocd-division/country:uk/cty:cumbria/cpc:wetheral,Wetheral,E04002480,
ocd-division/country:uk/cty:cumbria/cpc:hayton,Hayton,E04002459,
ocd-division/country:uk/cty:cumbria/cpc:kirkandrews,Kirkandrews,E04002464,
ocd-division/country:uk/cty:cumbria/cpc:nicholforest,Nicholforest,E04002468,
ocd-division/country:uk/cty:cumbria/cpc:kingwater,Kingwater,E04002463,
ocd-division/country:uk/cty:cumbria/cpc:burgh_by_sands,Burgh By Sands,E04002450,
ocd-division/country:uk/cty:cumbria/cpc:beaumont,Beaumont,E04002447,
ocd-division/country:uk/cty:cumbria/cpc:kingmoor,Kingmoor,E04002462,
ocd-division/country:uk/cty:cumbria/cpc:st_cuthbert_without,St. Cuthbert Without,E04002471,
ocd-division/country:uk/cty:cumbria/cpc:cumwhitton,Cumwhitton,E04002456,
ocd-division/country:uk/cty:cumbria/cpc:cumrew,Cumrew,E04002455,
ocd-division/country:uk/cty:cumbria/cpc:castle_carrock,Castle Carrock,E04002453,
ocd-division/country:uk/cty:cumbria/cpc:stanwix_rural,Stanwix Rural,E04002474,
ocd-division/country:uk/cty:cumbria/cpc:scaleby,Scaleby,E04002472,
ocd-division/country:uk/cty:cumbria/cpc:irthington,Irthington,E04002461,
ocd-division/country:uk/cty:cumbria/cpc:brampton,Brampton,E04002449,
ocd-division/country:uk/cty:cumbria/cpc:hethersgill,Hethersgill,E04002460,
ocd-division/country:uk/cty:cumbria/cpc:walton,Walton,E04002477,
ocd-division/country:uk/cty:cumbria/cpc:farlam,Farlam,E04002458,
ocd-division/country:uk/cty:cumbria/cpc:nether_denton,Nether Denton,E04002467,
ocd-division/country:uk/cty:cumbria/cpc:waterhead,Waterhead,E04002478,
ocd-division/country:uk/cty:cumbria/cpc:arthuret,Arthuret,E04002445,
ocd-division/country:uk/cty:cumbria/cpc:stapleton,Stapleton,E04002475,
ocd-division/country:uk/cty:cumbria/cpc:solport,Solport,E04002473,
ocd-division/country:uk/cty:cumbria/cpc:askerton,Askerton,E04002446,
ocd-division/country:uk/cty:cumbria/cpc:orton,Orton,E04002469,
ocd-division/country:uk/cty:cumbria/cpc:cummersdale,Cummersdale,E04002454,
ocd-division/country:uk/cty:cumbria/cpc:westlinton,Westlinton,E04002479,
ocd-division/country:uk/cty:cumbria/cpc:carlatton,Carlatton,E04002452,
ocd-division/country:uk/cty:cumbria/cpc:kirklinton_middle,Kirklinton Middle,E04002465,
ocd-division/country:uk/cty:cumbria/cpc:burtholme,Burtholme,E04002451,
ocd-division/country:uk/cty:cumbria/cpc:midgeholme,Midgeholme,E04002466,
ocd-division/country:uk/cty:cumbria/cpc:upper_denton,Upper Denton,E04002476,
ocd-division/country:uk/cty:cumbria/cpc:lakes,Lakes,E04002622,
ocd-division/country:uk/cty:cumbria/cpc:kirkby_ireleth,Kirkby Ireleth,E04002620,
ocd-division/country:uk/cty:cumbria/cpc:broughton_west,Broughton West,E04002591,
ocd-division/country:uk/cty:cumbria/cpc:colton,Colton,E04002596,
ocd-division/country:uk/cty:cumbria/cpc:dunnerdale-with-seathwaite,Dunnerdale-with-Seathwaite,E04002602,
ocd-division/country:uk/cty:cumbria/cpc:lower_holker,Lower Holker,E04002627,
ocd-division/country:uk/cty:cumbria/cpc:lower_allithwaite,Lower Allithwaite,E04002626,
ocd-division/country:uk/cty:cumbria/cpc:dent,Dent,E04002600,
ocd-division/country:uk/cty:cumbria/cpc:crosthwaite_and_lyth,Crosthwaite and Lyth,E04002599,
ocd-division/country:uk/cty:cumbria/cpc:windermere,Windermere,E04002661,
ocd-division/country:uk/cty:cumbria/cpc:longsleddale,Longsleddale,E04002625,
ocd-division/country:uk/cty:cumbria/cpc:sedbergh,Sedbergh,E04002646,
ocd-division/country:uk/cty:cumbria/cpc:aldingham,Aldingham,E04002584,
ocd-division/country:uk/cty:cumbria/cpc:urswick,Urswick,E04002658,
ocd-division/country:uk/cty:cumbria/cpc:pennington,Pennington,E04002641,
ocd-division/country:uk/cty:cumbria/cpc:blawith_and_subberthwaite,Blawith and Subberthwaite,E04002589,
ocd-division/country:uk/cty:cumbria/cpc:egton_with_newland,Egton with Newland,E04002603,
ocd-division/country:uk/cty:cumbria/cpc:haverthwaite,Haverthwaite,E04002609,
ocd-division/country:uk/cty:cumbria/cpc:staveley-in-cartmel,Staveley-in-Cartmel,E04002651,
ocd-division/country:uk/cty:cumbria/cpc:torver,Torver,E04002654,
ocd-division/country:uk/cty:cumbria/cpc:satterthwaite,Satterthwaite,E04002644,
ocd-division/country:uk/cty:cumbria/cpc:coniston,Coniston,E04002597,
ocd-division/country:uk/cty:cumbria/cpc:hawkshead,Hawkshead,E04002610,
ocd-division/country:uk/cty:cumbria/cpc:claife,Claife,E04002595,
ocd-division/country:uk/cty:cumbria/cpc:beetham,Beetham,E04002588,
ocd-division/country:uk/cty:cumbria/cpc:upper_allithwaite,Upper Allithwaite,E04002657,
ocd-division/country:uk/cty:cumbria/cpc:witherslack_meathop_and_ulpha,"Witherslack, Meathop and Ulpha",E04012620,
ocd-division/country:uk/cty:cumbria/cpc:stainton,Stainton,E04002650,
ocd-division/country:uk/cty:cumbria/cpc:preston_patrick,Preston Patrick,E04002642,
ocd-division/country:uk/cty:cumbria/cpc:lupton,Lupton,E04002629,
ocd-division/country:uk/cty:cumbria/cpc:kirkby_lonsdale,Kirkby Lonsdale,E04002621,
ocd-division/country:uk/cty:cumbria/cpc:casterton,Casterton,E04002594,
ocd-division/country:uk/cty:cumbria/cpc:barbon,Barbon,E04002587,
ocd-division/country:uk/cty:cumbria/cpc:middleton,Middleton,E04002633,
ocd-division/country:uk/cty:cumbria/cpc:cartmel_fell,Cartmel Fell,E04002593,
ocd-division/country:uk/cty:cumbria/cpc:crook,Crook,E04002598,
ocd-division/country:uk/cty:cumbria/cpc:underbarrow_and_bradleyfield,Underbarrow and Bradleyfield,E04002656,
ocd-division/country:uk/cty:cumbria/cpc:skelsmergh_and_scalthwaiterigg,Skelsmergh and Scalthwaiterigg,E04012619,
ocd-division/country:uk/cty:cumbria/cpc:fawcett_forest,Fawcett Forest,E04002604,
ocd-division/country:uk/cty:cumbria/cpc:new_hutton,New Hutton,E04002637,
ocd-division/country:uk/cty:cumbria/cpc:killington,Killington,E04002619,
ocd-division/country:uk/cty:cumbria/cpc:firbank,Firbank,E04002605,
ocd-division/country:uk/cty:cumbria/cpc:whinfell,Whinfell,E04002659,
ocd-division/country:uk/cty:cumbria/cpc:grayrigg,Grayrigg,E04002608,
ocd-division/country:uk/cty:cumbria/cpc:kentmere,Kentmere,E04012618,
ocd-division/country:uk/cty:cumbria/cpc:garsdale,Garsdale,E04002606,
ocd-division/country:uk/cty:cumbria/cpc:angerton,Angerton,E04002585,
ocd-division/country:uk/cty:cumbria/cpc:ulverston,Ulverston,E04002655,
ocd-division/country:uk/cty:cumbria/cpc:osmotherley,Osmotherley,E04002639,
ocd-division/country:uk/cty:cumbria/cpc:broughton_east,Broughton East,E04002590,
ocd-division/country:uk/cty:cumbria/cpc:lowick,Lowick,E04002628,
ocd-division/country:uk/cty:cumbria/cpc:skelwith,Skelwith,E04002649,
ocd-division/country:uk/cty:cumbria/cpc:grange-over-sands,Grange-Over-Sands,E04002607,
ocd-division/country:uk/cty:cumbria/cpc:arnside,Arnside,E04002586,
ocd-division/country:uk/cty:cumbria/cpc:burton-in-kendal,Burton-in-Kendal,E04002592,
ocd-division/country:uk/cty:cumbria/cpc:milnthorpe,Milnthorpe,E04002634,
ocd-division/country:uk/cty:cumbria/cpc:heversham,Heversham,E04002612,
ocd-division/country:uk/cty:cumbria/cpc:holme,Holme,E04002614,
ocd-division/country:uk/cty:cumbria/cpc:levens,Levens,E04002624,
ocd-division/country:uk/cty:cumbria/cpc:preston_richard,Preston Richard,E04002643,
ocd-division/country:uk/cty:cumbria/cpc:helsington,Helsington,E04002611,
ocd-division/country:uk/cty:cumbria/cpc:hutton_roof,Hutton Roof,E04002616,
ocd-division/country:uk/cty:cumbria/cpc:mansergh,Mansergh,E04002630,
ocd-division/country:uk/cty:cumbria/cpc:old_hutton_and_holmescales,Old Hutton and Holmescales,E04002638,
ocd-division/country:uk/cty:cumbria/cpc:nether_staveley,Nether Staveley,E04002636,
ocd-division/country:uk/cty:cumbria/cpc:kendal,Kendal,E04002617,
ocd-division/country:uk/cty:cumbria/cpc:strickland_ketel,Strickland Ketel,E04002652,
ocd-division/country:uk/cty:cumbria/cpc:strickland_roger,Strickland Roger,E04002653,
ocd-division/country:uk/cty:cumbria/cpc:hugill,Hugill,E04012617,
ocd-division/country:uk/cty:cumbria/cpc:over_staveley,Over Staveley,E04002640,
ocd-division/country:uk/cty:cumbria/cpc:whitwell_and_selside,Whitwell and Selside,E04002660,
ocd-division/country:uk/cty:cumbria/cpc:docker,Docker,E04002601,
ocd-division/country:uk/cty:cumbria/cpc:lambrigg,Lambrigg,E04002623,
ocd-division/country:uk/cty:cumbria/cpc:mansriggs,Mansriggs,E04002631,
ocd-division/country:uk/cty:cumbria/cpc:hincaster,Hincaster,E04002613,
ocd-division/country:uk/cty:cumbria/cpc:sedgwick,Sedgwick,E04002647,
ocd-division/country:uk/cty:cumbria/cpc:natland,Natland,E04002635,
ocd-division/country:uk/cty:cumbria/cpc:borrowdale,Borrowdale,E04002390,
ocd-division/country:uk/cty:cumbria/cpc:loweswater,Loweswater,E04002421,
ocd-division/country:uk/cty:cumbria/cpc:above_derwent,Above Derwent,E04002379,
ocd-division/country:uk/cty:cumbria/cpc:st_johns_castlerigg_and_wythburn,St. John's Castlerigg and Wythburn,E04002426,
ocd-division/country:uk/cty:cumbria/cpc:ireby_and_uldale,Ireby and Uldale,E04002415,
ocd-division/country:uk/cty:cumbria/cpc:caldbeck,Caldbeck,E04002399,
ocd-division/country:uk/cty:cumbria/cpc:westward,Westward,E04002435,
ocd-division/country:uk/cty:cumbria/cpc:bowness,Bowness,E04002392,
ocd-division/country:uk/cty:cumbria/cpc:buttermere,Buttermere,E04002398,
ocd-division/country:uk/cty:cumbria/cpc:workington,Workington,E04002439,
ocd-division/country:uk/cty:cumbria/cpc:maryport,Maryport,E04002422,
ocd-division/country:uk/cty:cumbria/cpc:dean,Dean,E04002403,
