id,name,ordnance_id,sameAs
ocd-division/country:uk/ute:chippenham_monkton,Chippenham Monkton,E05008350,
ocd-division/country:uk/ute:chippenham_cepen_park_and_redlands,Chippenham Cepen Park and Redlands,E05008346,
ocd-division/country:uk/ute:chippenham_hardenhuish,Chippenham Hardenhuish,E05008347,
ocd-division/country:uk/ute:calne_central,Calne Central,E05008340,
ocd-division/country:uk/ute:malmesbury,Malmesbury,E05008370,
ocd-division/country:uk/ute:marlborough_west,Marlborough West,E05008372,
ocd-division/country:uk/ute:marlborough_east,Marlborough East,E05008371,
ocd-division/country:uk/ute:westbury_north,Westbury North,E05008417,
ocd-division/country:uk/ute:trowbridge_drynham,Trowbridge Drynham,E05008404,
ocd-division/country:uk/ute:trowbridge_park,Trowbridge Park,E05008407,
ocd-division/country:uk/ute:salisbury_st_pauls,Salisbury St. Paul's,E05008393,
ocd-division/country:uk/ute:salisbury_st_edmund_and_milford,Salisbury St. Edmund and Milford,E05008389,
ocd-division/country:uk/ute:trowbridge_paxcroft,Trowbridge Paxcroft,E05008408,
ocd-division/country:uk/ute:melksham_south,Melksham South,E05008375,
ocd-division/country:uk/ute:melksham_central,Melksham Central,E05008373,
ocd-division/country:uk/ute:devizes_east,Devizes East,E05008358,
ocd-division/country:uk/ute:chippenham_queens_and_sheldon,Chippenham Queens and Sheldon,E05008352,
ocd-division/country:uk/ute:calne_chilvester_and_abberd,Calne Chilvester and Abberd,E05008341,
ocd-division/country:uk/ute:calne_north,Calne North,E05008342,
ocd-division/country:uk/ute:dyffryn_ceiriog~ceiriog_valley,Dyffryn Ceiriog/Ceiriog Valley,W05000245,
ocd-division/country:uk/ute:overton,Overton,W05000270,
ocd-division/country:uk/ute:bronington,Bronington,W05000239,
ocd-division/country:uk/ute:penycae_and_ruabon_south,Penycae and Ruabon South,W05000273,
ocd-division/country:uk/ute:marchwiel,Marchwiel,W05000265,
ocd-division/country:uk/ute:holt,Holt,W05000909,
ocd-division/country:uk/ute:rossett,Rossett,W05000278,
ocd-division/country:uk/ute:chirk_south,Chirk South,W05000247,
ocd-division/country:uk/ute:minera,Minera,W05000910,
ocd-division/country:uk/ute:ruabon,Ruabon,W05000279,
ocd-division/country:uk/ute:ponciau,Ponciau,W05000275,
ocd-division/country:uk/ute:llay,Llay,W05000263,
ocd-division/country:uk/ute:llangollen_rural,Llangollen Rural,W05000262,
ocd-division/country:uk/ute:cefn,Cefn,W05000244,
ocd-division/country:uk/ute:chirk_north,Chirk North,W05000246,
ocd-division/country:uk/ute:penycae,Penycae,W05000272,
ocd-division/country:uk/ute:johnstown,Johnstown,W05000260,
ocd-division/country:uk/ute:esclusham,Esclusham,W05000250,
ocd-division/country:uk/ute:coedpoeth,Coedpoeth,W05000906,
ocd-division/country:uk/ute:brynyffynnon,Brynyffynnon,W05000241,
ocd-division/country:uk/ute:new_broughton,New Broughton,W05000268,
ocd-division/country:uk/ute:brymbo,Brymbo,W05000903,
ocd-division/country:uk/ute:bryn_cefn,Bryn Cefn,W05000904,
ocd-division/country:uk/ute:gwersyllt_west,Gwersyllt West,W05000257,
ocd-division/country:uk/ute:gwersyllt_east_and_south,Gwersyllt East and South,W05000908,
ocd-division/country:uk/ute:gwersyllt_north,Gwersyllt North,W05000256,
ocd-division/country:uk/ute:gresford_east_and_west,Gresford East and West,W05000907,
ocd-division/country:uk/ute:marford_and_hoseley,Marford and Hoseley,W05000266,
ocd-division/country:uk/ute:pant,Pant,W05000271,
ocd-division/country:uk/ute:erddig,Erddig,W05000249,
ocd-division/country:uk/ute:hermitage,Hermitage,W05000258,
ocd-division/country:uk/ute:offa,Offa,W05000269,
ocd-division/country:uk/ute:smithfield,Smithfield,W05000280,
ocd-division/country:uk/ute:whitegate,Whitegate,W05000912,
ocd-division/country:uk/ute:queensway,Queensway,W05000276,
ocd-division/country:uk/ute:gwenfro,Gwenfro,W05000254,
ocd-division/country:uk/ute:grosvenor,Grosvenor,W05000253,
ocd-division/country:uk/ute:maesydre,Maesydre,W05000264,
ocd-division/country:uk/ute:stansty,Stansty,W05000281,
ocd-division/country:uk/ute:acton,Acton,W05000237,
ocd-division/country:uk/ute:garden_village,Garden Village,W05000251,
ocd-division/country:uk/ute:little_acton,Little Acton,W05000261,
ocd-division/country:uk/ute:wynnstay,Wynnstay,W05000283,
ocd-division/country:uk/ute:cartrefle,Cartrefle,W05000905,
ocd-division/country:uk/ute:rhosnesni,Rhosnesni,W05000911,
ocd-division/country:uk/ute:borras_park,Borras Park,W05000238,
ocd-division/country:uk/ute:plas_madoc,Plas Madoc,W05000274,
ocd-division/country:uk/ute:brading_st_helens_and_bembridge,"Brading, St. Helens and Bembridge",E05008481,
ocd-division/country:uk/ute:totland,Totland,E05008512,
ocd-division/country:uk/ute:butetown,Butetown,W05000854,
ocd-division/country:uk/ute:llanengan,Llanengan,W05000080,
ocd-division/country:uk/ute:lligwy,Lligwy,W05000987,
ocd-division/country:uk/ute:tenby~_south,Tenby: South,W05000454,
ocd-division/country:uk/ute:st_davids,St. David's,W05000447,
ocd-division/country:uk/ute:nettlestone_and_seaview,Nettlestone and Seaview,E05008496,
ocd-division/country:uk/ute:aberdaron,Aberdaron,W05000041,
ocd-division/country:uk/ute:aethwy,Aethwy,W05000981,
ocd-division/country:uk/ute:seiriol,Seiriol,W05000988,
ocd-division/country:uk/ute:twrcelyn,Twrcelyn,W05000990,
ocd-division/country:uk/ute:talybolion,Talybolion,W05000989,
ocd-division/country:uk/ute:hundleton,Hundleton,W05000414,
ocd-division/country:uk/ute:solva,Solva,W05000452,
ocd-division/country:uk/ute:st_ishmaels,St. Ishmael's,W05000449,
ocd-division/country:uk/ute:pen-parc,Pen-parc,W05000391,
ocd-division/country:uk/ute:mill,Mill,W05000814,
ocd-division/country:uk/ute:bamburgh,Bamburgh,E05009097,
ocd-division/country:uk/ute:amble,Amble,E05009094,
ocd-division/country:uk/ute:ludgvan,Ludgvan,E05009207,
ocd-division/country:uk/ute:roseland,Roseland,E05009241,
ocd-division/country:uk/ute:st_just_in_penwith,St. Just in Penwith,E05009258,
ocd-division/country:uk/ute:gwinear-gwithian_and_st_erth,Gwinear-Gwithian and St. Erth,E05009188,
ocd-division/country:uk/ute:st_agnes,St. Agnes,E05009242,
ocd-division/country:uk/ute:padstow,Padstow,E05009223,
ocd-division/country:uk/ute:tintagel,Tintagel,E05009271,
ocd-division/country:uk/ute:st_buryan,St. Buryan,E05009248,
ocd-division/country:uk/ute:mullion_and_grade-ruan,Mullion and Grade-Ruan,E05009215,
ocd-division/country:uk/ute:looe_west_lansallos_and_lanteglos,"Looe West, Lansallos and Lanteglos",E05009205,
ocd-division/country:uk/ute:st_minver_and_st_endellion,St. Minver and St. Endellion,E05009262,
