id,name,sameAs,sameAsNote,validThrough,validFrom
ocd-division/country:in/state:ar/district:es/cd:mebo,Mebo (ST),,,,
ocd-division/country:in/state:ar/district:es/cd:nari-koyu,Nari - Koyu (ST),,,,
ocd-division/country:in/state:ar/district:es/cd:pangin,Pangin (ST),,,,
ocd-division/country:in/state:ar/district:es/cd:pasighat_east,Pasighat East(ST),,,,
ocd-division/country:in/state:ar/district:es/cd:pasighat_west,Pasighat West (ST),,,,
ocd-division/country:in/state:ar/district:ku,Kurungkumey,,,,
ocd-division/country:in/state:ar/district:ku/cd:koloriang,Koloriang (ST),,,,
ocd-division/country:in/state:ar/district:ku/cd:nyapin,Nyapin (ST),,,,
ocd-division/country:in/state:ar/district:ku/cd:palin,Palin (ST),,,,
ocd-division/country:in/state:ar/district:ku/cd:tali,Tali (ST),,,,
ocd-division/country:in/state:ar/district:ld,Lower Dibang Valley,,,,
ocd-division/country:in/state:ar/district:ld/cd:dambuk,Dambuk (ST),,,,
ocd-division/country:in/state:ar/district:ld/cd:roing,Roing (ST),,,,
ocd-division/country:in/state:ar/district:ln,Longding,,,,
ocd-division/country:in/state:ar/district:ln/cd:kanubari,Kanubari(ST),,,,
ocd-division/country:in/state:ar/district:ln/cd:longding-pumao,Longding - Pumao (ST),,,,
ocd-division/country:in/state:ar/district:ln/cd:pongchau-wakka,Pongchau - Wakka (ST),,,,
ocd-division/country:in/state:ar/district:lo,Lohit,,,,
ocd-division/country:in/state:ar/district:lo/cd:tezu,Tezu (ST),,,,
ocd-division/country:in/state:ar/district:ls,Lower Subansiri,,,,
ocd-division/country:in/state:ar/district:ls/cd:yachuli,Yachuli (ST),,,,
ocd-division/country:in/state:ar/district:ls/cd:ziro-hapoli,Ziro - Hapoli (ST),,,,
ocd-division/country:in/state:ar/district:na,Namsai,,,,
ocd-division/country:in/state:ar/district:na/cd:chowkham,Chowkham (ST),,,,
ocd-division/country:in/state:ar/district:na/cd:lekang,Lekang (ST),,,,
ocd-division/country:in/state:ar/district:na/cd:namsai,Namsai (ST),,,,
ocd-division/country:in/state:ar/district:pa,Papumpare,,,,
ocd-division/country:in/state:ar/district:pa/cd:doimukh,Doimukh (ST),,,,
ocd-division/country:in/state:ar/district:pa/cd:itanagar,Itanagar (ST),,,,
ocd-division/country:in/state:ar/district:pa/cd:sagalee,Sagalee (ST),,,,
ocd-division/country:in/state:ar/district:ta,Tawang,,,,
ocd-division/country:in/state:ar/district:ta/cd:lumla,Lumla (ST),,,,
ocd-division/country:in/state:ar/district:ta/cd:mukto,Mukto (ST),,,,
ocd-division/country:in/state:ar/district:ta/cd:tawang,Tawang (ST),,,,
ocd-division/country:in/state:ar/district:ti,Tirap,,,,
ocd-division/country:in/state:ar/district:ti/cd:borduria-bogapani,Borduria - Bogapani (ST),,,,
ocd-division/country:in/state:ar/district:ti/cd:khonsa_east,Khonsa East (ST),,,,
ocd-division/country:in/state:ar/district:ti/cd:khonsa_west,Khonsa West (ST),,,,
ocd-division/country:in/state:ar/district:ti/cd:namsang,Namsang (ST),,,,
ocd-division/country:in/state:ar/district:ub,Upper Subansiri,,,,
ocd-division/country:in/state:ar/district:ub/cd:daporijo,Daporijo (ST),,,,
ocd-division/country:in/state:ar/district:ub/cd:dumporijo,Dumporijo (ST),,,,
ocd-division/country:in/state:ar/district:ub/cd:nacho,Nacho (ST),,,,
ocd-division/country:in/state:ar/district:ub/cd:raga,Raga (ST),,,,
ocd-division/country:in/state:ar/district:ub/cd:taliha,Taliha (ST),,,,
ocd-division/country:in/state:ar/district:us,Upper Siang,,,,
ocd-division/country:in/state:ar/district:us/cd:mariyang-geku,Mariyang - Geku (ST),,,,
ocd-division/country:in/state:ar/district:us/cd:tuting-yingkiong,Tuting - Yingkiong (ST),,,,
ocd-division/country:in/state:ar/district:wk,West Kameng,,,,
ocd-division/country:in/state:ar/district:wk/cd:bomdila,Bomdila (ST),,,,
ocd-division/country:in/state:ar/district:wk/cd:dirang,Dirang (ST),,,,
ocd-division/country:in/state:ar/district:wk/cd:kalaktang,Kalaktang (ST),,,,
ocd-division/country:in/state:ar/district:wk/cd:thrizino-buragaon,Thrizino - Buragaon (ST),,,,
ocd-division/country:in/state:ar/district:wm,West Siang (Mechukha),,,,
ocd-division/country:in/state:ar/district:wm/cd:mechuka,Mechuka (ST),,,,
ocd-division/country:in/state:ar/district:ws,West Siang,,,,
ocd-division/country:in/state:ar/district:ws/cd:along_east,Along East (ST),,,,
ocd-division/country:in/state:ar/district:ws/cd:along_west,Along West (ST),,,,
ocd-division/country:in/state:ar/district:ws/cd:basar,Basar (ST),,,,
ocd-division/country:in/state:ar/district:ws/cd:likabali,Likabali (ST),,,,
ocd-division/country:in/state:ar/district:ws/cd:liromoba,Liromoba (ST),,,,
ocd-division/country:in/state:ar/district:ws/cd:rumgong,Rumgong (ST),,,,
ocd-division/country:in/state:ar/lok_sabha:arunachal_east,Arunachal Pradesh Lok Sabha constituency Arunachal East,ocd-division/country:in/state:ar/cd:arunachal_east,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ar/lok_sabha:arunachal_west,Arunachal Pradesh Lok Sabha constituency Arunachal West,ocd-division/country:in/state:ar/cd:arunachal_west,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:as,Assam,,,,
ocd-division/country:in/state:as/cd:autonomous_district,Assam Lok Sabha constituency Autonomous District (ST),,,2024,
ocd-division/country:in/state:as/cd:barpeta,Assam Lok Sabha constituency Barpeta,,,,
ocd-division/country:in/state:as/cd:darrang_udalguri,Assam Lok Sabha constituency Darrang-Udalgiri,,,,2024
ocd-division/country:in/state:as/cd:dhubri,Assam Lok Sabha constituency Dhubri,,,,
ocd-division/country:in/state:as/cd:dibrugarh,Assam Lok Sabha constituency Dibrugarh,,,,
ocd-division/country:in/state:as/cd:diphu,Assam Lok Sabha constituency Diphu (ST),,,,2024
ocd-division/country:in/state:as/cd:gauhati,Assam Lok Sabha constituency Guwahati,ocd-division/country:in/state:as/cd:guwahati,Gauhati renamed to Guwahati,,
ocd-division/country:in/state:as/cd:guwahati,Assam Lok Sabha constituency Guwahati,,,,
ocd-division/country:in/state:as/cd:jorhat,Assam Lok Sabha constituency Jorhat,,,,
ocd-division/country:in/state:as/cd:kaliabor,Assam Lok Sabha constituency Kaliabor,,,2024,
ocd-division/country:in/state:as/cd:karimganj,Assam Lok Sabha constituency Karimganj,,,,
ocd-division/country:in/state:as/cd:kaziranga,Assam Lok Sabha constituency Kaziranga,,,,2024
ocd-division/country:in/state:as/cd:kokrajhar,Assam Lok Sabha constituency Kokrajhar (ST),,,,
ocd-division/country:in/state:as/cd:lakhimpur,Assam Lok Sabha constituency Lakhimpur,,,,
ocd-division/country:in/state:as/cd:mangaldoi,Assam Lok Sabha constituency Mangaldoi,,,2024,
ocd-division/country:in/state:as/cd:nagaon,Assam Lok Sabha constituency Nagaon,,,,
ocd-division/country:in/state:as/cd:nowgong,Assam Lok Sabha constituency Nagaon,ocd-division/country:in/state:as/cd:nagaon,Nowgong renamed to Nagaon,,
ocd-division/country:in/state:as/cd:silchar,Assam Lok Sabha constituency Silchar (SC),,,,
ocd-division/country:in/state:as/cd:sonitpur,Assam Lok Sabha constituency Sonitpur,,,,2024
ocd-division/country:in/state:as/cd:tezpur,Assam Lok Sabha constituency Tezpur,,,2024,
ocd-division/country:in/state:as/district:ba,Baksa,,,,
ocd-division/country:in/state:as/district:ba/cd:baksa,Baksa (ST),,,,2026-04
ocd-division/country:in/state:as/district:ba/cd:barama,Barama (ST),,,2026-04,
ocd-division/country:in/state:as/district:ba/cd:chapaguri,Chapaguri (ST),,,2026-04,
ocd-division/country:in/state:as/district:ba/cd:goreswar,Goreswar,,,,2026-04
ocd-division/country:in/state:as/district:ba/cd:manas,Manas,,,,2026-04
ocd-division/country:in/state:as/district:ba/cd:tamulpur,Tamulpur (ST),,,,
ocd-division/country:in/state:as/district:bn,Bongaigaon,,,,
ocd-division/country:in/state:as/district:bn/cd:abhayapuri,Abhayapuri,,,,2026-04
ocd-division/country:in/state:as/district:bn/cd:abhayapuri_north,Abhayapuri North,,,2026-04,
ocd-division/country:in/state:as/district:bn/cd:abhayapuri_south,Abhayapuri South (SC),,,2026-04,
ocd-division/country:in/state:as/district:bn/cd:bongaigaon,Bongaigaon,,,,
ocd-division/country:in/state:as/district:bn/cd:srijangram,Srijangram,,,,2026-04
ocd-division/country:in/state:as/district:br,Barpeta,,,,
ocd-division/country:in/state:as/district:br/cd:baghbor,Baghbor,,,2026-04,
ocd-division/country:in/state:as/district:br/cd:bajali,Bajali,,,,2026-04
ocd-division/country:in/state:as/district:br/cd:barpeta,Barpeta (SC),,,,
ocd-division/country:in/state:as/district:br/cd:bhabanipur,Bhabanipur,ocd-division/country:in/state:as/district:br/cd:bhowanipur_sorbhog,Bhabanipur renamed to Bhowanipur-Sorbhog,,
ocd-division/country:in/state:as/district:br/cd:bhowanipur_sorbhog,Bhowanipur-Sorbhog,,,,
ocd-division/country:in/state:as/district:br/cd:chenga,Chenga,,,,
ocd-division/country:in/state:as/district:br/cd:jania,Jania,,,2026-04,
ocd-division/country:in/state:as/district:br/cd:mandia,Mandia,,,,2026-04
ocd-division/country:in/state:as/district:br/cd:pakabetbari,Pakabetbari,,,,2026-04
ocd-division/country:in/state:as/district:br/cd:patacharkuchi,Patacharkuchi,,,2026-04,
ocd-division/country:in/state:as/district:br/cd:sarukhetri,Sarukhetri,,,2026-04,
ocd-division/country:in/state:as/district:br/cd:sorbhog,Sorbhog,,,2026-04,
ocd-division/country:in/state:as/district:bs,Biswanath,,,,
ocd-division/country:in/state:as/district:bs/cd:bihali,Bihali,ocd-division/country:in/state:as/district:so/cd:behali,Bihali renamed to Behali (SC),,
ocd-division/country:in/state:as/district:bs/cd:biswanath,Biswanath,,,,
ocd-division/country:in/state:as/district:bs/cd:gahpur,Gahpur,ocd-division/country:in/state:as/district:so/cd:gohpur,Gahpur renamed to Gohpur,,
ocd-division/country:in/state:as/district:ca,Cachar,,,,
ocd-division/country:in/state:as/district:ca/cd:barkhola,Barkhola,,,,
ocd-division/country:in/state:as/district:ca/cd:dholai,Dholai (SC),,,,
ocd-division/country:in/state:as/district:ca/cd:katigorah,Katigorah,,,,
ocd-division/country:in/state:as/district:ca/cd:lakhipur,Lakhipur,,,,
ocd-division/country:in/state:as/district:ca/cd:silchar,Silchar,,,,
ocd-division/country:in/state:as/district:ca/cd:sonai,Sonai,,,,
ocd-division/country:in/state:as/district:ca/cd:udharbond,Udharbond,,,,
ocd-division/country:in/state:as/district:ch,Chirang,,,,
ocd-division/country:in/state:as/district:ch/cd:bijni,Bijni,,,,
ocd-division/country:in/state:as/district:ch/cd:sidli,Sidli (ST),,,2026-04,
ocd-division/country:in/state:as/district:ch/cd:sidli_chirang,Sidli Chirang (ST),,,,2026-04
ocd-division/country:in/state:as/district:cr,Charaideo,,,,
ocd-division/country:in/state:as/district:cr/cd:mahmara,Mahmara,ocd-division/country:in/state:as/district:cr/cd:mahmora,Mahmara renamed to Mahmora,,
ocd-division/country:in/state:as/district:cr/cd:mahmora,Mahmora,,,,
ocd-division/country:in/state:as/district:cr/cd:sonari,Sonari,,,,
ocd-division/country:in/state:as/district:da,Darrang,,,,
ocd-division/country:in/state:as/district:da/cd:dalgaon,Dalgaon,,,,
ocd-division/country:in/state:as/district:da/cd:kalaigaon,Kalaigaon,,,2026-04,
ocd-division/country:in/state:as/district:da/cd:mangaldai,Mangaldai,,,,
ocd-division/country:in/state:as/district:da/cd:mangaldoi,Mangaldoi (SC),ocd-division/country:in/state:as/district:da/cd:mangaldai,Mangaldoi (SC) renamed to Mangaldai,,
ocd-division/country:in/state:as/district:da/cd:sipajhar,Sipajhar,,,,
ocd-division/country:in/state:as/district:db,Dibrugarh,,,,
ocd-division/country:in/state:as/district:db/cd:chabua,Chabua,ocd-division/country:in/state:as/district:db/cd:chabua_lahowal,Chabua renamed to Chabua-Lahowal,,
ocd-division/country:in/state:as/district:db/cd:chabua_lahowal,Chabua-Lahowal,,,,
ocd-division/country:in/state:as/district:db/cd:dibrugarh,Dibrugarh,ocd-division/country:in/state:as/district:db/cd:dibrugrah,Dibrugarh renamed to Dibrugrah,,
ocd-division/country:in/state:as/district:db/cd:dibrugrah,Dibrugrah,,,,
ocd-division/country:in/state:as/district:db/cd:duliajan,Duliajan,,,,
ocd-division/country:in/state:as/district:db/cd:khowang,Khowang,,,,
ocd-division/country:in/state:as/district:db/cd:lahowal,Lahowal,,,2026-04,
ocd-division/country:in/state:as/district:db/cd:moran,Moran,ocd-division/country:in/state:as/district:db/cd:khowang,Moran renamed to Khowang,,
ocd-division/country:in/state:as/district:db/cd:naharkatia,Naharkatia,,,,
ocd-division/country:in/state:as/district:db/cd:tingkhong,Tingkhong,,,,
ocd-division/country:in/state:as/district:de,Dhemaji,,,,
ocd-division/country:in/state:as/district:de/cd:dhemaji,Dhemaji (ST),,,,
ocd-division/country:in/state:as/district:de/cd:jonai,Jonai (ST),,,,
ocd-division/country:in/state:as/district:de/cd:sissibargaon,Sissibargaon,,,,2026-04
ocd-division/country:in/state:as/district:dh,Dhubri,,,,
ocd-division/country:in/state:as/district:dh/cd:bilasipara,Bilasipara,,,,2026-04
ocd-division/country:in/state:as/district:dh/cd:bilasipara_east,Bilasipara East,,,2026-04,
ocd-division/country:in/state:as/district:dh/cd:bilasipara_west,Bilasipara West,,,2026-04,
ocd-division/country:in/state:as/district:dh/cd:birsingjarua,BirsingJarua,,,,2026-04
ocd-division/country:in/state:as/district:dh/cd:dhubri,Dhubri,,,,
ocd-division/country:in/state:as/district:dh/cd:gauripur,Gauripur,,,,
ocd-division/country:in/state:as/district:dh/cd:golakganj,Golakganj,,,,
ocd-division/country:in/state:as/district:dm,Dima Hasao,,,,
ocd-division/country:in/state:as/district:dm/cd:haflong,Haflong (ST),,,,
ocd-division/country:in/state:as/district:dm/cd:halflong,Halflong (ST),ocd-division/country:in/state:as/district:dm/cd:haflong,Halflong (ST) renamed to Haflong (ST),,
ocd-division/country:in/state:as/district:gl,Golaghat,,,,
ocd-division/country:in/state:as/district:gl/cd:bokakhat,Bokakhat,,,,
ocd-division/country:in/state:as/district:gl/cd:dergaon,Dergaon,,,,
ocd-division/country:in/state:as/district:gl/cd:golaghat,Golaghat,,,,
ocd-division/country:in/state:as/district:gl/cd:khumtai,Khumtai,,,,
ocd-division/country:in/state:as/district:gl/cd:sarupathar,Sarupathar,,,,
ocd-division/country:in/state:as/district:go,Goalpara,,,,
ocd-division/country:in/state:as/district:go/cd:dudhnai,Dudhnai (ST),,,,
ocd-division/country:in/state:as/district:go/cd:dudhnoi,Dudhnoi (ST),ocd-division/country:in/state:as/district:go/cd:dudhnai,Dudhnoi (ST) renamed to Dudhnai (ST),,
ocd-division/country:in/state:as/district:go/cd:goalpara_east,Goalpara East,,,,
ocd-division/country:in/state:as/district:go/cd:goalpara_west,Goalpara West (ST),,,,
ocd-division/country:in/state:as/district:go/cd:jaleswar,Jaleswar,,,,
ocd-division/country:in/state:as/district:ha,Hailakandi,,,,
ocd-division/country:in/state:as/district:ha/cd:algapur,Algapur,ocd-division/country:in/state:as/district:ha/cd:algapur_katlicherra,Algapur renamed to Algapur-Katlicherra,,
ocd-division/country:in/state:as/district:ha/cd:algapur_katlicherra,Algapur-Katlicherra,,,,
ocd-division/country:in/state:as/district:ha/cd:hailakandi,Hailakandi,,,,
ocd-division/country:in/state:as/district:ha/cd:katlicherra,Katlicherra,,,2026-04,
ocd-division/country:in/state:as/district:ho,Hojal,,,,
ocd-division/country:in/state:as/district:ho/cd:hojai,Hojai,,,,
ocd-division/country:in/state:as/district:ho/cd:jamunamukh,Jamunamukh,,,2026-04,
ocd-division/country:in/state:as/district:ho/cd:lumding,Lumding,,,,
ocd-division/country:in/state:as/district:jo,Jorhat,,,,
ocd-division/country:in/state:as/district:jo/cd:dergaon,Dergaon (SC),ocd-division/country:in/state:as/district:gl/cd:dergaon,Dergaon (SC) renamed to Dergaon,,
ocd-division/country:in/state:as/district:jo/cd:jorhat,Jorhat,,,,
ocd-division/country:in/state:as/district:jo/cd:mariani,Mariani,,,,
ocd-division/country:in/state:as/district:jo/cd:moriani,Moriani,ocd-division/country:in/state:as/district:jo/cd:mariani,Moriani renamed to Mariani,,
ocd-division/country:in/state:as/district:jo/cd:teok,Teok,,,,
ocd-division/country:in/state:as/district:jo/cd:titabor,Titabor,,,,
ocd-division/country:in/state:as/district:ka,Kamrup,,,,
ocd-division/country:in/state:as/district:ka/cd:boko,Boko (SC),ocd-division/country:in/state:as/district:ka/cd:boko_chaygaon,Boko (SC) renamed to Boko-Chaygaon (ST),,
ocd-division/country:in/state:as/district:ka/cd:boko_chaygaon,Boko-Chaygaon (ST),,,,
ocd-division/country:in/state:as/district:ka/cd:chamaria,Chamaria,,,,2026-04
ocd-division/country:in/state:as/district:ka/cd:chaygaon,Chaygaon,,,2026-04,
ocd-division/country:in/state:as/district:ka/cd:hajo,Hajo,ocd-division/country:in/state:as/district:ka/cd:hajo_sualkuchi,Hajo renamed to Hajo-Sualkuchi (SC),,
ocd-division/country:in/state:as/district:ka/cd:hajo_sualkuchi,Hajo-Sualkuchi (SC),,,,
ocd-division/country:in/state:as/district:ka/cd:kamalpur,Kamalpur,,,,
ocd-division/country:in/state:as/district:ka/cd:palasbari,Palasbari,,,,
ocd-division/country:in/state:as/district:ka/cd:rangia,Rangia,,,,
ocd-division/country:in/state:as/district:kb,Karbi Anglong,,,,
ocd-division/country:in/state:as/district:kb/cd:bokajan,Bokajan (ST),,,,
ocd-division/country:in/state:as/district:kb/cd:diphu,Diphu (ST),,,,
ocd-division/country:in/state:as/district:kb/cd:howarghat,Howarghat (ST),,,,
ocd-division/country:in/state:as/district:kb/cd:howraghat,Howraghat (ST),ocd-division/country:in/state:as/district:kb/cd:howarghat,Howraghat (ST) renamed to Howarghat (ST),,
ocd-division/country:in/state:as/district:kk,Kokrajhar,,,,
ocd-division/country:in/state:as/district:kk/cd:baokhungri,Baokhungri,,,,2026-04
ocd-division/country:in/state:as/district:kk/cd:dotma,Dotma (ST),,,,2026-04
ocd-division/country:in/state:as/district:kk/cd:gossaigaon,Gossaigaon,,,,
ocd-division/country:in/state:as/district:kk/cd:kokrajhar,Kokrajhar (ST),,,,2026-04
ocd-division/country:in/state:as/district:kk/cd:kokrajhar_east,Kokrajhar East (ST),,,2026-04,
ocd-division/country:in/state:as/district:kk/cd:kokrajhar_west,Kokrajhar West (ST),,,2026-04,
ocd-division/country:in/state:as/district:kk/cd:parbatjhora,Parbatjhora,,,,2026-04
ocd-division/country:in/state:as/district:km,Kamrup Metro,,,,
